t_us,p_cmd_deg,p_act_deg,v_cmd,v_act,t_cmd,t_act,iq,vbus,temp,state,events
209331893,-429.902,-429.902,0.0000,-0.0694,0.0000,-0.0005,0.000,32.44,38.0,1,2065
209332544,-429.902,-429.902,0.0000,0.1045,0.0000,-0.0005,0.000,32.44,38.0,1,2065
209333970,-429.902,-429.902,0.0000,-0.0832,0.0000,-0.0005,0.000,32.44,38.0,1,2065
209334545,-429.902,-429.902,0.0000,-0.0267,0.0000,-0.0005,0.000,32.44,38.0,1,2065
209335547,-429.902,-429.902,0.0000,0.1137,0.0000,-0.0005,0.000,32.44,38.0,1,2065
209336922,-429.902,-429.902,0.0000,0.0557,0.0000,-0.0005,0.000,32.44,38.0,1,2065
209337874,-429.902,-429.902,0.0000,0.0877,0.0000,-0.0005,0.000,32.44,38.0,1,2065
209338878,-429.902,-429.902,0.0000,0.0618,0.0000,-0.0005,0.000,32.44,38.0,1,2065
209339881,-429.902,-429.902,0.0000,0.0801,0.0000,-0.0005,0.000,32.44,38.0,1,2065
209340877,-429.902,-429.902,0.0000,-0.0542,0.0000,-0.0005,0.000,32.44,38.0,1,2065
209342204,-429.902,-429.902,0.0000,0.0267,0.0000,-0.0005,0.000,32.44,38.0,1,2065
209342879,-429.902,-429.902,0.0000,-0.0359,0.0000,-0.0005,0.000,32.44,38.0,1,2065
209343878,-429.902,-429.902,0.0000,0.0801,0.0000,-0.0005,0.000,32.44,38.0,1,2065
209344878,-429.902,-429.902,0.0000,-0.0648,0.0000,-0.0005,0.000,32.44,38.0,1,2065
209345878,-429.902,-429.902,0.0000,-0.0923,0.0000,-0.0005,0.000,32.44,38.0,1,2065
209347203,-429.902,-429.902,0.0000,0.0526,0.0000,-0.0005,0.000,32.44,38.0,1,2065
209347876,-429.902,-429.902,0.0000,-0.0862,0.0000,-0.0005,0.000,32.44,38.0,1,2065
209348880,-429.902,-429.902,0.0000,0.0206,0.0000,-0.0005,0.000,32.44,38.0,1,2065
209350204,-429.902,-429.902,0.0000,0.0282,0.0000,-0.0005,0.000,32.44,38.0,1,2065
209350568,-429.902,-429.902,0.0000,-0.0038,0.0000,-0.0005,0.000,32.44,38.0,1,2065
209351883,-429.902,-429.902,0.0000,0.0328,0.0000,-0.0005,0.000,32.44,38.0,1,2065
209352570,-429.902,-429.902,0.0000,0.0038,0.0000,-0.0005,0.000,32.44,38.0,1,2065
209353888,-429.902,-429.902,0.0000,-0.0954,0.0000,-0.0005,0.000,32.44,38.0,1,2065
209354570,-429.902,-429.902,0.0000,0.0648,0.0000,-0.0005,0.000,32.44,38.0,1,2065
209355578,-429.902,-429.902,0.0000,-0.1213,0.0000,-0.0005,0.000,32.44,38.0,1,2065
209356862,-429.902,-429.902,0.0000,0.0420,0.0000,-0.0005,0.000,32.44,38.0,1,2065
209357542,-429.902,-429.902,0.0000,0.0923,0.0000,-0.0005,0.000,32.44,38.0,1,2065
209358576,-429.902,-429.902,0.0000,0.0053,0.0000,-0.0005,0.000,32.44,38.0,1,2065
209359566,-429.902,-429.902,0.0000,0.0908,0.0000,-0.0005,0.000,32.44,38.0,1,2065
209360525,-429.902,-429.902,0.0000,-0.1518,0.0000,-0.0005,0.000,32.44,38.0,1,2065
209361862,-429.902,-429.902,0.0000,-0.0282,0.0000,-0.0005,0.000,32.44,38.0,1,2065
209362542,-429.902,-429.902,0.0000,-0.0175,0.0000,-0.0005,0.000,32.44,38.0,1,2065
209363569,-429.902,-429.902,0.0000,0.0923,0.0000,-0.0005,0.000,32.44,38.0,1,2065
209364542,-429.902,-429.902,0.0000,-0.0496,0.0000,-0.0005,0.000,32.44,38.0,1,2065
209365542,-429.902,-429.902,0.0000,-0.1335,0.0000,-0.0005,0.000,32.44,38.0,1,2065
209366872,-429.902,-429.902,0.0000,0.0313,0.0000,-0.0005,0.000,32.44,38.0,1,2065
209367542,-429.902,-429.902,0.0000,0.0023,0.0000,-0.0005,0.000,32.44,38.0,1,2065
209368597,-429.902,-429.902,0.0000,0.0282,0.0000,-0.0005,0.000,32.44,38.0,1,2065
209369860,-429.902,-429.902,0.0000,-0.0832,0.0000,-0.0005,0.000,32.44,38.0,1,2065
209370550,-429.902,-429.902,0.0000,-0.0710,0.0000,-0.0005,0.000,32.44,38.0,1,2065
209371864,-429.902,-429.902,0.0000,-0.0359,0.0000,-0.0005,0.000,32.44,38.0,1,2065
209372592,-429.902,-429.902,0.0000,-0.0572,0.0000,-0.0005,0.000,32.44,38.0,1,2065
209373869,-429.902,-429.902,0.0000,0.0191,0.0000,-0.0005,0.000,32.44,38.0,1,2065
209374503,-429.902,-429.902,0.0000,0.0587,0.0000,-0.0005,0.000,32.44,38.0,1,2065
209375547,-429.902,-429.902,0.0000,-0.0069,0.0000,-0.0005,0.000,32.44,38.0,1,2065
209376865,-429.902,-429.902,0.0000,-0.1350,0.0000,-0.0005,0.000,32.44,38.0,1,2065
209377594,-429.902,-429.902,0.0000,0.0984,0.0000,-0.0005,0.000,32.44,38.0,1,2065
209378547,-429.902,-429.902,0.0000,0.0343,0.0000,-0.0005,0.000,32.44,38.0,1,2065
209379553,-429.902,-429.902,0.0000,-0.0099,0.0000,-0.0005,0.000,32.44,38.0,1,2065
209380542,-429.902,-429.902,0.0000,-0.0481,0.0000,-0.0005,0.000,32.44,38.0,1,2065
209381902,-429.902,-429.902,0.0000,-0.0710,0.0000,-0.0005,0.000,32.44,38.0,1,2065
209382544,-429.902,-429.902,0.0000,-0.0435,0.0000,-0.0005,0.000,32.44,38.0,1,2065
209383649,-429.902,-429.902,0.0000,-0.0206,0.0000,-0.0005,0.000,32.44,38.0,1,2065
209384543,-429.902,-429.902,0.0000,0.0694,0.0000,-0.0005,0.000,32.44,38.0,1,2065
209385577,-429.902,-429.902,0.0000,-0.0359,0.0000,-0.0005,0.000,32.44,38.0,1,2065
209386898,-429.902,-429.902,0.0000,0.0496,0.0000,-0.0005,0.000,32.44,38.0,1,2065
209387876,-429.902,-429.902,0.0000,0.0053,0.0000,-0.0005,0.000,32.44,38.0,1,2065
209388879,-429.902,-429.902,0.0000,-0.0420,0.0000,-0.0005,0.000,32.44,38.0,1,2065
209390199,-429.902,-429.902,0.0000,0.0557,0.0000,-0.0005,0.000,32.44,38.0,1,2065
209390568,-429.902,-429.902,0.0000,0.1228,0.0000,-0.0005,0.000,32.44,38.0,1,2065
209391882,-429.902,-429.902,0.0000,-0.0740,0.0000,-0.0005,0.000,32.44,38.0,1,2065
209392571,-429.902,-429.902,0.0000,-0.0191,0.0000,-0.0005,0.000,32.44,38.0,1,2065
209393887,-429.902,-429.902,0.0000,-0.0313,0.0000,-0.0005,0.000,32.44,38.0,1,2065
209394571,-429.902,-429.902,0.0000,0.0221,0.0000,-0.0005,0.000,32.44,38.0,1,2065
209395572,-429.902,-429.902,0.0000,0.0175,0.0000,-0.0005,0.000,32.44,38.0,1,2065
209396882,-429.902,-429.902,0.0000,0.0237,0.0000,-0.0005,0.000,32.44,38.0,1,2065
209397571,-429.902,-429.902,0.0000,-0.0206,0.0000,-0.0005,0.000,32.44,38.0,1,2065
209398571,-429.902,-429.902,0.0000,-0.0053,0.0000,-0.0005,0.000,32.44,38.0,1,2065
209399566,-429.902,-429.902,0.0000,0.0496,0.0000,-0.0005,0.000,32.44,38.0,1,2065
209400566,-429.902,-429.902,0.0000,-0.0435,0.0000,-0.0005,0.000,32.44,38.0,1,2065
209401889,-429.902,-429.902,0.0000,-0.1045,0.0000,-0.0005,0.000,32.44,38.0,1,2065
209402866,-429.902,-429.902,0.0000,0.0023,0.0000,-0.0005,0.000,32.44,38.0,1,2065
209403867,-429.902,-429.902,0.0000,0.0252,0.0000,-0.0005,0.000,32.44,38.0,1,2065
209404867,-429.902,-429.902,0.0000,-0.0343,0.0000,-0.0005,0.000,32.44,38.0,1,2065
209405880,-429.902,-429.902,0.0000,-0.0328,0.0000,-0.0005,0.000,32.44,38.0,1,2065
209407197,-429.902,-429.902,0.0000,0.0679,0.0000,-0.0005,0.000,32.44,38.0,1,2065
209407877,-429.902,-429.902,0.0000,-0.0343,0.0000,-0.0005,0.000,32.44,38.0,1,2065
209408877,-429.902,-429.902,0.0000,-0.0038,0.0000,-0.0005,0.000,32.44,38.0,1,2065
209410098,-429.902,-429.902,0.0000,-0.0359,0.0000,-0.0005,0.000,32.44,38.0,1,2065
209410543,-429.902,-429.902,0.0000,0.0359,0.0000,-0.0005,0.000,32.44,38.0,1,2065
209411861,-429.902,-429.902,0.0000,-0.0099,0.0000,-0.0005,0.000,32.44,38.0,1,2065
209412655,-429.902,-429.902,0.0000,-0.1396,0.0000,-0.0005,0.000,32.44,38.0,1,2065
209413900,-429.902,-429.902,0.0000,0.0725,0.0000,-0.0005,0.000,32.44,38.0,1,2065
209414546,-429.902,-429.902,0.0000,0.0008,0.0000,-0.0005,0.000,32.44,38.0,1,2065
209415554,-429.902,-429.902,0.0000,-0.0557,0.0000,-0.0005,0.000,32.44,38.0,1,2065
209416857,-429.902,-429.902,0.0000,0.0282,0.0000,-0.0005,0.000,32.44,38.0,1,2065
209417590,-429.902,-429.902,0.0000,-0.0694,0.0000,-0.0005,0.000,32.44,38.0,1,2065
209418547,-429.902,-429.902,0.0000,-0.0328,0.0000,-0.0005,0.000,32.44,38.0,1,2065
209419549,-429.902,-429.902,0.0000,0.0359,0.0000,-0.0005,0.000,32.44,38.0,1,2065
209420542,-429.902,-429.902,0.0000,0.0084,0.0000,-0.0005,0.000,32.44,38.0,1,2065
209421903,-429.902,-429.902,0.0000,-0.0160,0.0000,-0.0005,0.000,32.44,38.0,1,2065
209422546,-429.902,-429.902,0.0000,-0.0496,0.0000,-0.0005,0.000,32.44,38.0,1,2065
209423623,-429.902,-429.902,0.0000,-0.0435,0.0000,-0.0005,0.000,32.44,38.0,1,2065
209424543,-429.902,-429.902,0.0000,-0.0374,0.0000,-0.0005,0.000,32.44,38.0,1,2065
209425589,-429.902,-429.902,0.0000,0.1366,0.0000,-0.0005,0.000,32.44,38.0,1,2065
209426868,-429.902,-429.902,0.0000,-0.0908,0.0000,-0.0005,0.000,32.44,38.0,1,2065
209427555,-429.902,-429.902,0.0000,0.0206,0.0000,-0.0005,0.000,32.44,38.0,1,2065
209428547,-429.902,-429.902,0.0000,0.0221,0.0000,-0.0005,0.000,32.44,38.0,1,2065
209429902,-429.902,-429.902,0.0000,-0.0679,0.0000,-0.0005,0.000,32.44,38.0,1,2065
209430543,-429.902,-429.902,0.0000,0.0435,0.0000,-0.0005,0.000,32.44,38.0,1,2065
209431875,-429.902,-429.902,0.0000,-0.0465,0.0000,-0.0005,0.000,32.44,38.0,1,2065
209432544,-429.902,-429.902,0.0000,0.0420,0.0000,-0.0005,0.000,32.44,38.0,1,2065
209433960,-429.902,-429.902,0.0000,-0.0206,0.0000,-0.0005,0.000,32.44,38.0,1,2065
209434612,-429.902,-429.902,0.0000,-0.0542,0.0000,-0.0005,0.000,32.44,38.0,1,2065
209435548,-429.902,-429.902,0.0000,-0.0237,0.0000,-0.0005,0.000,32.44,38.0,1,2065
209436862,-429.902,-429.902,0.0000,0.0359,0.0000,-0.0005,0.000,32.44,38.0,1,2065
209437605,-429.902,-429.902,0.0000,0.0984,0.0000,-0.0005,0.000,32.44,38.0,1,2065
209438570,-429.902,-429.902,0.0000,-0.0511,0.0000,-0.0005,0.000,32.44,38.0,1,2065
209439565,-429.902,-429.902,0.0000,-0.0237,0.0000,-0.0005,0.000,32.44,38.0,1,2065
209440565,-429.902,-429.902,0.0000,0.1274,0.0000,-0.0005,0.000,32.44,38.0,1,2065
209441878,-429.902,-429.902,0.0000,-0.0404,0.0000,-0.0005,0.000,32.44,38.0,1,2065
209442568,-429.902,-429.902,0.0000,-0.0587,0.0000,-0.0005,0.000,32.44,38.0,1,2065
209443566,-429.902,-429.902,0.0000,0.0343,0.0000,-0.0005,0.000,32.44,38.0,1,2065
209444566,-429.902,-429.902,0.0000,0.0603,0.0000,-0.0005,0.000,32.44,38.0,1,2065
209445564,-429.902,-429.902,0.0000,0.0435,0.0000,-0.0005,0.000,32.44,38.0,1,2065
209446882,-429.902,-429.902,0.0000,-0.0999,0.0000,-0.0005,0.000,32.44,38.0,1,2065
209447569,-429.902,-429.902,0.0000,0.0130,0.0000,-0.0005,0.000,32.44,38.0,1,2065
209448570,-429.902,-429.902,0.0000,0.0526,0.0000,-0.0005,0.000,32.44,38.0,1,2065
209449880,-429.902,-429.902,0.0000,0.0526,0.0000,-0.0005,0.000,32.44,38.0,1,2065
209450566,-429.902,-429.902,0.0000,-0.1213,0.0000,-0.0005,0.000,32.44,38.0,1,2065
209451888,-429.902,-429.902,0.0000,-0.1106,0.0000,-0.0005,0.000,32.44,38.0,1,2065
209452864,-429.902,-429.902,0.0000,0.0771,0.0000,-0.0005,0.000,32.44,38.0,1,2065
209454186,-429.902,-429.902,0.0000,-0.0954,0.0000,-0.0005,0.000,32.44,38.0,1,2065
209454862,-429.902,-429.902,0.0000,0.0099,0.0000,-0.0005,0.000,32.44,38.0,1,2065
209455873,-429.902,-429.902,0.0000,0.1213,0.0000,-0.0005,0.000,32.44,38.0,1,2065
209457200,-429.902,-429.902,0.0000,-0.0145,0.0000,-0.0005,0.000,32.44,38.0,1,2065
209457876,-429.902,-429.902,0.0000,-0.0481,0.0000,-0.0005,0.000,32.44,38.0,1,2065
209458875,-429.902,-429.902,0.0000,0.0191,0.0000,-0.0005,0.000,32.44,38.0,1,2065
209459829,-429.902,-429.902,0.0000,-0.0587,0.0000,-0.0005,0.000,32.44,38.0,1,2065
209460863,-429.902,-429.902,0.0000,0.1091,0.0000,-0.0005,0.000,32.44,38.0,1,2065
209462190,-429.902,-429.902,0.0000,-0.0893,0.0000,-0.0005,0.000,32.44,38.0,1,2065
209462946,-429.902,-429.902,0.0000,-0.0053,0.0000,-0.0005,0.000,32.44,38.0,1,2065
209463810,-429.902,-429.902,0.0000,0.0481,0.0000,-0.0005,0.000,32.44,38.0,1,2065
209464887,-429.902,-429.902,0.0000,0.0145,0.0000,-0.0005,0.000,32.44,38.0,1,2065
209465863,-429.902,-429.902,0.0000,0.0862,0.0000,-0.0005,0.000,32.44,38.0,1,2065
209467199,-429.902,-429.902,0.0000,0.0114,0.0000,-0.0005,0.000,32.44,38.0,1,2065
209467861,-429.902,-429.902,0.0000,0.0694,0.0000,-0.0005,0.000,32.44,38.0,1,2065
209468892,-429.902,-429.902,0.0000,-0.0587,0.0000,-0.0005,0.000,32.44,38.0,1,2065
209470188,-429.902,-429.902,0.0000,-0.0084,0.0000,-0.0005,0.000,32.44,38.0,1,2065
209470550,-429.902,-429.902,0.0000,-0.0099,0.0000,-0.0005,0.000,32.44,38.0,1,2065
209471867,-429.902,-429.902,0.0000,0.0542,0.0000,-0.0005,0.000,32.44,38.0,1,2065
209472586,-429.902,-429.902,0.0000,0.0404,0.0000,-0.0005,0.000,32.44,38.0,1,2065
209473873,-429.902,-429.902,0.0000,0.0252,0.0000,-0.0005,0.000,32.44,38.0,1,2065
209474497,-429.902,-429.902,0.0000,-0.0267,0.0000,-0.0005,0.000,32.44,38.0,1,2065
209475547,-429.902,-429.902,0.0000,0.0130,0.0000,-0.0005,0.000,32.44,38.0,1,2065
209476866,-429.902,-429.902,0.0000,-0.0389,0.0000,-0.0005,0.000,32.44,38.0,1,2065
209477592,-429.902,-429.902,0.0000,-0.0404,0.0000,-0.0005,0.000,32.44,38.0,1,2065
209478548,-429.902,-429.902,0.0000,-0.0816,0.0000,-0.0005,0.000,32.44,38.0,1,2065
209479553,-429.902,-429.902,0.0000,-0.0160,0.0000,-0.0005,0.000,32.44,38.0,1,2065
209480542,-429.902,-429.902,0.0000,-0.0786,0.0000,-0.0005,0.000,32.44,38.0,1,2065
209481903,-429.902,-429.902,0.0000,-0.1411,0.0000,-0.0005,0.000,32.44,38.0,1,2065
209482862,-429.902,-429.902,0.0000,0.0221,0.0000,-0.0005,0.000,32.44,38.0,1,2065
209483953,-429.902,-429.902,0.0000,0.0145,0.0000,-0.0005,0.000,32.44,38.0,1,2065
209484933,-429.902,-429.902,0.0000,-0.0816,0.0000,-0.0005,0.000,32.44,38.0,1,2065
209485863,-429.902,-429.902,0.0000,0.0648,0.0000,-0.0005,0.000,32.44,38.0,1,2065
209487188,-429.902,-429.902,0.0000,-0.0099,0.0000,-0.0005,0.000,32.44,38.0,1,2065
209487859,-429.902,-429.902,0.0000,0.0694,0.0000,-0.0005,0.000,32.44,38.0,1,2065
209488936,-429.902,-429.902,0.0000,-0.0237,0.0000,-0.0005,0.000,32.44,38.0,1,2065
209490196,-429.902,-429.902,0.0000,0.0984,0.0000,-0.0005,0.000,32.44,38.0,1,2065
209490567,-429.902,-429.902,0.0000,-0.0359,0.0000,-0.0005,0.000,32.44,38.0,1,2065
209491884,-429.902,-429.902,0.0000,0.0832,0.0000,-0.0005,0.000,32.44,38.0,1,2065
209492872,-429.902,-429.902,0.0000,0.0008,0.0000,-0.0005,0.000,32.44,38.0,1,2065
209494196,-429.902,-429.902,0.0000,0.0893,0.0000,-0.0005,0.000,32.44,38.0,1,2065
209494867,-429.902,-429.902,0.0000,-0.0679,0.0000,-0.0005,0.000,32.44,38.0,1,2065
209495874,-429.902,-429.902,0.0000,-0.0694,0.0000,-0.0005,0.000,32.44,38.0,1,2065
209497199,-429.902,-429.902,0.0000,0.0053,0.0000,-0.0005,0.000,32.44,38.0,1,2065
209497872,-429.902,-429.902,0.0000,-0.0023,0.0000,-0.0005,0.000,32.44,38.0,1,2065
209498877,-429.902,-429.902,0.0000,-0.0221,0.0000,-0.0005,0.000,32.44,38.0,1,2065
209499875,-429.902,-429.902,0.0000,0.0389,0.0000,-0.0005,0.000,32.44,38.0,1,2065
209500872,-429.902,-429.902,0.0000,-0.0450,0.0000,-0.0005,0.000,32.44,38.0,1,2065
209502198,-429.902,-429.902,0.0000,-0.0267,0.0000,-0.0005,0.000,32.44,38.0,1,2065
209502869,-429.902,-429.902,0.0000,-0.0084,0.0000,-0.0005,0.000,32.44,38.0,1,2065
209503874,-429.902,-429.902,0.0000,0.0450,0.0000,-0.0005,0.000,32.44,38.0,1,2065
209504876,-429.902,-429.902,0.0000,-0.0420,0.0000,-0.0005,0.000,32.44,38.0,1,2065
209505873,-429.902,-429.902,0.0000,-0.0313,0.0000,-0.0005,0.000,32.44,38.0,1,2065
209507195,-429.902,-429.902,0.0000,-0.0542,0.0000,-0.0005,0.000,32.44,38.0,1,2065
209507875,-429.902,-429.902,0.0000,0.0191,0.0000,-0.0005,0.000,32.44,38.0,1,2065
209508874,-429.902,-429.902,0.0000,-0.0954,0.0000,-0.0005,0.000,32.44,38.0,1,2065
209510190,-429.902,-429.902,0.0000,0.0618,0.0000,-0.0005,0.000,32.44,38.0,1,2065
209510544,-429.902,-429.902,0.0000,-0.0542,0.0000,-0.0005,0.000,32.44,38.0,1,2065
209511860,-429.902,-429.902,0.0000,0.0191,0.0000,-0.0005,0.000,32.44,38.0,1,2065
209512542,-429.902,-429.902,0.0000,0.0038,0.0000,-0.0005,0.000,32.44,38.0,1,2065
209513891,-429.902,-429.902,0.0000,0.0771,0.0000,-0.0005,0.000,32.44,38.0,1,2065
209514871,-429.902,-429.902,0.0000,-0.0771,0.0000,-0.0005,0.000,32.44,38.0,1,2065
209515873,-429.902,-429.902,0.0000,0.0435,0.0000,-0.0005,0.000,32.44,38.0,1,2065
209517116,-429.902,-429.902,0.0000,0.0786,0.0000,-0.0005,0.000,32.38,38.0,1,2065
209517864,-429.902,-429.902,0.0000,-0.0420,0.0000,-0.0005,0.000,32.38,38.0,1,2065
209518863,-429.902,-429.902,0.0000,0.0069,0.0000,-0.0005,0.000,32.38,38.0,1,2065
209519982,-429.902,-429.902,0.0000,0.0099,0.0000,-0.0005,0.000,32.38,38.0,1,2065
209520883,-429.902,-429.902,0.0000,0.0694,0.0000,-0.0005,0.000,32.38,38.0,1,2065
209522193,-429.902,-429.902,0.0000,-0.0023,0.0000,-0.0005,0.000,32.38,38.0,1,2065
209522861,-429.902,-429.902,0.0000,0.0618,0.0000,-0.0005,0.000,32.38,38.0,1,2065
209523861,-429.902,-429.902,0.0000,-0.0435,0.0000,-0.0005,0.000,32.38,38.0,1,2065
209524893,-429.902,-429.902,0.0000,-0.0130,0.0000,-0.0005,0.000,32.38,38.0,1,2065
209525861,-429.902,-429.902,0.0000,0.0587,0.0000,-0.0005,0.000,32.38,38.0,1,2065
209527198,-429.902,-429.902,0.0000,-0.0130,0.0000,-0.0005,0.000,32.38,38.0,1,2065
209527860,-429.902,-429.902,0.0000,0.1015,0.0000,-0.0005,0.000,32.38,38.0,1,2065
209528888,-429.902,-429.902,0.0000,-0.0877,0.0000,-0.0005,0.000,32.38,38.0,1,2065
209530187,-429.902,-429.902,0.0000,0.0191,0.0000,-0.0005,0.000,32.38,38.0,1,2065
209530607,-429.902,-429.902,0.0000,-0.0786,0.0000,-0.0005,0.000,32.38,38.0,1,2065
209531930,-429.902,-429.902,0.0000,0.0267,0.0000,-0.0005,0.000,32.38,38.0,1,2065
209532546,-429.902,-429.902,0.0000,-0.0618,0.0000,-0.0005,0.000,32.38,38.0,1,2065
209533924,-429.902,-429.902,0.0000,-0.0252,0.0000,-0.0005,0.000,32.38,38.0,1,2065
209534861,-429.902,-429.902,0.0000,-0.0298,0.0000,-0.0005,0.000,32.38,38.0,1,2065
209535959,-429.902,-429.902,0.0000,-0.0252,0.0000,-0.0005,0.000,32.38,38.0,1,2065
209537190,-429.902,-429.902,0.0000,0.0191,0.0000,-0.0005,0.000,32.38,38.0,1,2065
209537857,-429.902,-429.902,0.0000,0.0053,0.0000,-0.0005,0.000,32.38,38.0,1,2065
209538862,-429.902,-429.902,0.0000,-0.0114,0.0000,-0.0005,0.000,32.38,38.0,1,2065
209539932,-429.902,-429.902,0.0000,-0.0526,0.0000,-0.0005,0.000,32.38,38.0,1,2065
209540872,-429.902,-429.902,0.0000,-0.0710,0.0000,-0.0005,0.000,32.38,38.0,1,2065
209542199,-429.902,-429.902,0.0000,0.0633,0.0000,-0.0005,0.000,32.38,38.0,1,2065
209542877,-429.902,-429.902,0.0000,-0.0267,0.0000,-0.0005,0.000,32.38,38.0,1,2065
209543872,-429.902,-429.902,0.0000,-0.0633,0.0000,-0.0005,0.000,32.38,38.0,1,2065
209544872,-429.902,-429.902,0.0000,0.0877,0.0000,-0.0005,0.000,32.38,38.0,1,2065
209545875,-429.902,-429.902,0.0000,-0.0145,0.0000,-0.0005,0.000,32.38,38.0,1,2065
209547197,-429.902,-429.902,0.0000,0.0740,0.0000,-0.0005,0.000,32.38,38.0,1,2065
209547872,-429.902,-429.902,0.0000,0.0557,0.0000,-0.0005,0.000,32.38,38.0,1,2065
209548875,-429.902,-429.902,0.0000,-0.0465,0.0000,-0.0005,0.000,32.38,38.0,1,2065
209550194,-429.902,-429.902,0.0000,0.1030,0.0000,-0.0005,0.000,32.38,38.0,1,2065
209550568,-429.902,-429.902,0.0000,-0.0237,0.0000,-0.0005,0.000,32.38,38.0,1,2065
209551886,-429.902,-429.902,0.0000,-0.0572,0.0000,-0.0005,0.000,32.38,38.0,1,2065
