t_us,p_cmd_deg,p_act_deg,v_cmd,v_act,t_cmd,t_act,iq,vbus,temp,state,events
242187165,-213.643,-199.713,0.0000,0.1625,0.0000,6.7880,0.000,30.80,41.0,3,0
242187452,-213.695,-199.691,-0.9000,0.6554,-15.4366,4.0513,0.000,30.80,41.0,3,0
242188958,-213.695,-199.647,0.0000,0.9056,15.2940,-0.8366,0.000,30.80,41.0,3,0
242190178,-213.643,-199.713,0.9000,-1.2322,15.4366,4.7423,0.000,30.80,41.0,3,0
242191178,-213.643,-199.713,0.0000,-0.2113,0.0000,7.6032,0.000,30.80,41.0,3,0
242191854,-213.695,-199.669,-0.9000,0.8171,-15.4366,-1.4991,0.000,30.80,41.0,3,0
242192857,-213.695,-199.669,0.0000,0.2800,15.2940,-10.2081,0.000,30.80,41.0,3,0
242194177,-213.643,-199.735,0.9000,-1.0445,15.4366,5.0038,0.000,30.80,41.0,3,0
242194854,-213.643,-199.735,0.0000,-0.0114,0.0000,7.1780,0.000,30.80,41.0,3,0
242195926,-213.695,-199.691,-0.9000,0.7362,-15.4366,-1.8188,0.000,30.80,41.0,3,0
242196911,-213.695,-199.691,0.0000,0.2586,15.2940,-9.9038,0.000,30.80,41.0,3,0
242198190,-213.643,-199.735,0.9000,-1.1177,15.4366,4.7588,0.000,30.80,41.0,3,0
242199233,-213.643,-199.713,0.0000,0.2037,0.0000,7.0022,0.000,30.80,41.0,3,0
242199859,-213.695,-199.669,-0.9000,0.7622,-15.4366,-1.3838,0.000,30.80,41.0,3,0
242200931,-213.695,-199.669,0.0000,0.2358,15.2940,-10.5762,0.000,30.80,41.0,3,0
242202233,-213.643,-199.735,0.9000,-1.0506,15.4366,4.3413,0.000,30.80,41.0,3,0
242202918,-213.643,-199.713,0.0000,0.0145,0.0000,7.3033,0.000,30.80,41.0,3,0
242204188,-213.695,-199.669,-0.9000,0.8217,-15.4366,-1.3255,0.000,30.80,41.0,3,0
242204915,-213.695,-199.669,0.0000,0.2052,15.2940,-10.5992,0.000,30.80,41.0,3,0
242206195,-213.643,-199.735,0.9000,-1.0628,15.4366,4.9104,0.000,30.80,41.0,3,0
242207238,-213.643,-199.735,0.0000,-0.0984,0.0000,7.0594,0.000,30.80,41.0,3,0
242207567,-213.695,-199.691,-0.9000,0.4051,-15.4366,4.2699,0.000,30.80,41.0,3,0
242208892,-213.695,-199.669,0.0000,0.9499,15.2940,-1.3003,0.000,30.80,41.0,3,0
242209930,-213.643,-199.713,0.9000,-0.9392,15.4366,5.4729,0.000,30.80,41.0,3,0
242211187,-213.643,-199.713,0.0000,-0.0053,0.0000,7.1890,0.000,30.80,41.0,3,0
242211851,-213.695,-199.647,-0.9000,0.8461,-15.4366,-1.5145,0.000,30.80,41.0,3,0
242212855,-213.695,-199.647,0.0000,0.3105,15.2940,-10.2806,0.000,30.80,41.0,3,0
242214178,-213.643,-199.713,0.9000,-1.0063,15.4366,4.9357,0.000,30.80,41.0,3,0
242214853,-213.643,-199.713,0.0000,-0.0816,0.0000,7.2099,0.000,30.80,41.0,3,0
242215855,-213.695,-199.647,-0.9000,0.8659,-15.4366,-1.5826,0.000,30.80,41.0,3,0
242216858,-213.695,-199.647,0.0000,0.2037,15.2940,-10.3114,0.000,30.80,41.0,3,0
242217929,-213.643,-199.713,0.9000,-0.9255,15.4366,5.5169,0.000,30.80,41.0,3,0
242219233,-213.643,-199.691,0.0000,0.1503,0.0000,7.0044,0.000,30.80,41.0,3,0
242219865,-213.695,-199.647,-0.9000,0.7393,-15.4366,-1.5947,0.000,30.80,41.0,3,0
242220905,-213.695,-199.625,0.0000,0.3410,15.2940,-10.2213,0.000,30.80,41.0,3,0
242222252,-213.643,-199.691,0.9000,-1.0628,15.4366,5.4499,0.000,30.80,41.0,3,0
242222917,-213.643,-199.691,0.0000,0.0420,0.0000,7.0726,0.000,30.80,41.0,3,0
242224193,-213.695,-199.625,-0.9000,0.8797,-15.4366,-1.4189,0.000,30.80,41.0,3,0
242224863,-213.695,-199.625,0.0000,0.2235,15.2940,-10.3388,0.000,30.80,41.0,3,0
242225871,-213.643,-199.691,0.9000,-0.9529,15.4366,4.8412,0.000,30.80,41.0,3,0
242227236,-213.643,-199.669,0.0000,0.0893,0.0000,7.1132,0.000,30.80,41.0,3,0
242227566,-213.695,-199.647,-0.9000,0.5638,-15.4366,3.7524,0.000,30.80,41.0,3,0
242228900,-213.695,-199.603,0.0000,0.8598,15.2940,-1.5562,0.000,30.80,41.0,3,0
242229629,-213.643,-199.625,0.9000,0.1457,15.4366,-10.4619,0.000,30.80,41.0,3,0
242230879,-213.643,-199.669,0.0000,-0.9072,0.0000,5.4905,0.000,30.80,41.0,3,0
242231548,-213.695,-199.669,-0.9000,-0.0847,-15.4366,7.1539,0.000,30.80,41.0,3,0
242232617,-213.695,-199.603,0.0000,0.9346,15.2940,-1.5507,0.000,30.80,41.0,3,0
242233895,-213.643,-199.603,0.9000,0.1717,15.4366,-10.4114,0.000,30.80,41.0,3,0
242234579,-213.643,-199.669,0.0000,-1.0002,0.0000,5.0499,0.000,30.80,41.0,3,0
242235581,-213.695,-199.669,-0.9000,0.0023,-15.4366,7.2692,0.000,30.80,41.0,3,0
242236573,-213.695,-199.603,0.0000,0.8675,15.2940,-1.3090,0.000,30.80,41.0,3,0
242237576,-213.643,-199.625,0.9000,0.1366,15.4366,-10.3301,0.000,30.80,41.0,3,0
242238890,-213.643,-199.691,0.0000,-0.9972,0.0000,4.9269,0.000,30.80,41.0,3,0
242239580,-213.695,-199.669,-0.9000,0.0511,-15.4366,7.0319,0.000,30.80,41.0,3,0
242240578,-213.695,-199.603,0.0000,0.9102,15.2940,-1.5683,0.000,30.80,41.0,3,0
242241576,-213.643,-199.625,0.9000,0.2464,15.4366,-10.2971,0.000,30.80,41.0,3,0
242242575,-213.643,-199.669,0.0000,-0.9880,0.0000,5.0027,0.000,30.80,41.0,3,0
242243891,-213.695,-199.669,-0.9000,0.0175,-15.4366,7.0275,0.000,30.80,41.0,3,0
242244577,-213.695,-199.603,0.0000,0.8782,15.2940,-1.5485,0.000,30.80,41.0,3,0
242245581,-213.643,-199.603,0.9000,0.2113,15.4366,-10.4564,0.000,30.80,41.0,3,0
242246895,-213.643,-199.669,0.0000,-1.0414,0.0000,4.3984,0.000,30.80,41.0,3,0
242247553,-213.695,-199.669,-0.9000,-0.1381,-15.4366,7.3055,0.000,30.80,41.0,3,0
242248864,-213.695,-199.669,0.0000,0.1152,15.2940,6.6913,0.000,30.80,41.0,3,0
242249571,-213.643,-199.625,0.9000,0.2098,15.4366,-10.2795,0.000,30.80,41.0,3,0
242250890,-213.643,-199.691,0.0000,-1.1772,0.0000,4.8687,0.000,30.80,41.0,3,0
242251865,-213.695,-199.625,-0.9000,0.8110,-15.4366,-1.5255,0.000,30.80,41.0,3,0
242252862,-213.695,-199.625,0.0000,0.2235,15.2940,-10.2729,0.000,30.80,41.0,3,0
242254190,-213.643,-199.691,0.9000,-0.9972,15.4366,4.8489,0.000,30.80,41.0,3,0
242254856,-213.643,-199.691,0.0000,-0.0420,0.0000,7.2516,0.000,30.80,41.0,3,0
242255950,-213.695,-199.625,-0.9000,0.6874,-15.4366,-1.7760,0.000,30.80,41.0,3,0
242256865,-213.695,-199.625,0.0000,0.3258,15.2940,-9.8368,0.000,30.80,41.0,3,0
242258186,-213.643,-199.691,0.9000,-1.0826,15.4366,4.7500,0.000,30.80,41.0,3,0
242259165,-213.643,-199.691,0.0000,-0.0404,0.0000,7.1440,0.000,30.80,41.0,3,0
242259855,-213.695,-199.625,-0.9000,0.8064,-15.4366,-1.5694,0.000,30.80,41.0,3,0
242260853,-213.695,-199.625,0.0000,0.3151,15.2940,-10.2499,0.000,30.80,41.0,3,0
242261852,-213.643,-199.691,0.9000,-0.9926,15.4366,4.9203,0.000,30.80,41.0,3,0
242262854,-213.643,-199.669,0.0000,-0.1305,0.0000,7.2187,0.000,30.80,41.0,3,0
242264258,-213.695,-199.625,-0.9000,0.8583,-15.4366,-1.7529,0.000,30.80,41.0,3,0
242264857,-213.695,-199.625,0.0000,0.3349,15.2940,-9.9115,0.000,30.80,41.0,3,0
242265866,-213.643,-199.691,0.9000,-0.9453,15.4366,4.8665,0.000,30.80,41.0,3,0
242267232,-213.643,-199.669,0.0000,0.0877,0.0000,6.9704,0.000,30.80,41.0,3,0
242267597,-213.695,-199.647,-0.9000,0.6615,-15.4366,4.1502,0.000,30.80,41.0,3,0
242268898,-213.695,-199.603,0.0000,0.8324,15.2940,-1.6331,0.000,30.80,41.0,3,0
242269581,-213.643,-199.603,0.9000,0.2602,15.4366,-10.2564,0.000,30.80,41.0,3,0
242270906,-213.643,-199.669,0.0000,-0.9148,0.0000,4.8489,0.000,30.80,41.0,3,0
242271566,-213.695,-199.647,-0.9000,0.0603,-15.4366,6.9770,0.000,30.80,41.0,3,0
242272581,-213.695,-199.581,0.0000,0.8949,15.2940,-1.4244,0.000,30.80,41.0,3,0
242273940,-213.643,-199.581,0.9000,0.3410,15.4366,-10.3202,0.000,30.80,41.0,3,0
242274555,-213.643,-199.647,0.0000,-0.9316,0.0000,5.4114,0.000,30.80,41.0,3,0
242275552,-213.695,-199.625,-0.9000,0.0557,-15.4366,7.1572,0.000,30.80,41.0,3,0
242276547,-213.695,-199.559,0.0000,0.8522,15.2940,-1.4914,0.000,30.80,41.0,3,0
242277547,-213.643,-199.559,0.9000,0.3181,15.4366,-10.1905,0.000,30.80,41.0,3,0
242278928,-213.643,-199.625,0.0000,-0.9560,0.0000,4.8676,0.000,30.80,41.0,3,0
242279577,-213.695,-199.603,-0.9000,0.0542,-15.4366,7.0187,0.000,30.80,41.0,3,0
242280579,-213.695,-199.559,0.0000,0.9621,15.2940,-1.2838,0.000,30.80,41.0,3,0
242281607,-213.643,-199.537,0.9000,0.3960,15.4366,-10.2323,0.000,30.80,41.0,3,0
242282580,-213.643,-199.603,0.0000,-1.0872,0.0000,5.3323,0.000,30.80,41.0,3,0
242283893,-213.695,-199.603,-0.9000,0.0893,-15.4366,7.0352,0.000,30.80,41.0,3,0
242284913,-213.695,-199.537,0.0000,0.2708,15.2940,-10.4476,0.000,30.80,41.0,3,0
242286235,-213.643,-199.603,0.9000,-1.0368,15.4366,4.4039,0.000,30.80,41.0,3,0
242287238,-213.643,-199.581,0.0000,0.0038,0.0000,7.2516,0.000,30.80,41.0,3,0
242287617,-213.695,-199.581,-0.9000,0.3731,-15.4366,4.3468,0.000,30.80,41.0,3,0
242288917,-213.695,-199.537,0.0000,0.7530,15.2940,-1.4211,0.000,30.80,41.0,3,0
242289553,-213.643,-199.537,0.9000,0.3273,15.4366,-10.2048,0.000,30.80,41.0,3,0
242290902,-213.643,-199.603,0.0000,-1.0536,0.0000,4.3666,0.000,30.80,41.0,3,0
242291594,-213.695,-199.603,-0.9000,-0.0221,-15.4366,7.1945,0.000,30.80,41.0,3,0
242292579,-213.695,-199.537,0.0000,0.7759,15.2940,-1.4420,0.000,30.80,41.0,3,0
242293893,-213.643,-199.537,0.9000,0.2495,15.4366,-10.1729,0.000,30.80,41.0,3,0
242294582,-213.643,-199.603,0.0000,-0.9316,0.0000,4.8478,0.000,30.80,41.0,3,0
242295582,-213.695,-199.581,-0.9000,-0.0618,-15.4366,6.9407,0.000,30.80,41.0,3,0
242296573,-213.695,-199.537,0.0000,0.8782,15.2940,-1.2299,0.000,30.80,41.0,3,0
242297577,-213.643,-199.515,0.9000,0.3304,15.4366,-10.2586,0.000,30.80,41.0,3,0
242298896,-213.643,-199.603,0.0000,-1.0597,0.0000,4.9115,0.000,30.80,41.0,3,0
242299581,-213.695,-199.581,-0.9000,-0.0221,-15.4366,7.0231,0.000,30.80,41.0,3,0
242300579,-213.695,-199.537,0.0000,0.8858,15.2940,-1.4716,0.000,30.80,41.0,3,0
242301576,-213.643,-199.537,0.9000,0.2983,15.4366,-10.1202,0.000,30.80,41.0,3,0
242302577,-213.643,-199.581,0.0000,-0.8873,0.0000,4.7775,0.000,30.80,41.0,3,0
242303895,-213.695,-199.559,-0.9000,0.0191,-15.4366,6.9297,0.000,30.80,41.0,3,0
242304582,-213.695,-199.515,0.0000,0.8919,15.2940,-1.2277,0.000,30.80,41.0,3,0
242305571,-213.643,-199.515,0.9000,0.2800,15.4366,-10.3828,0.000,30.80,41.0,3,0
242306859,-213.643,-199.581,0.0000,-1.0124,0.0000,4.3051,0.000,30.80,41.0,3,0
242307570,-213.695,-199.559,-0.9000,-0.0725,-15.4366,7.3978,0.000,30.80,41.0,3,0
242308887,-213.695,-199.559,0.0000,0.1595,15.2940,6.8078,0.000,30.80,41.0,3,0
242310189,-213.643,-199.581,0.9000,-1.0674,15.4366,4.8873,0.000,30.80,41.0,3,0
242311232,-213.643,-199.581,0.0000,-0.0786,0.0000,7.0242,0.000,30.80,41.0,3,0
242311865,-213.695,-199.537,-0.9000,0.8186,-15.4366,-1.2003,0.000,30.80,41.0,3,0
242312904,-213.695,-199.515,0.0000,0.3319,15.2940,-10.1620,0.000,30.80,41.0,3,0
242314183,-213.643,-199.603,0.9000,-1.0689,15.4366,4.8906,0.000,30.80,41.0,3,0
242314777,-213.643,-199.603,0.0000,-0.1732,0.0000,7.4494,0.000,30.80,41.0,3,0
242315946,-213.695,-199.537,-0.9000,0.6355,-15.4366,-1.8122,0.000,30.80,41.0,3,0
242316852,-213.695,-199.537,0.0000,0.2052,15.2940,-9.6291,0.000,30.80,41.0,3,0
242318181,-213.643,-199.603,0.9000,-1.0903,15.4366,4.8906,0.000,30.80,41.0,3,0
242319175,-213.643,-199.603,0.0000,-0.0755,0.0000,7.1286,0.000,30.80,41.0,3,0
242319851,-213.695,-199.559,-0.9000,0.6813,-15.4366,-1.4310,0.000,30.80,41.0,3,0
242320854,-213.695,-199.559,0.0000,0.0557,15.2940,-10.0785,0.000,30.80,41.0,3,0
242322176,-213.643,-199.625,0.9000,-1.0857,15.4366,4.9533,0.000,30.80,41.0,3,0
242322851,-213.643,-199.625,0.0000,-0.1808,0.0000,7.1681,0.000,30.80,41.0,3,0
242324255,-213.695,-199.581,-0.9000,0.6096,-15.4366,-1.6683,0.000,30.80,41.0,3,0
242324900,-213.695,-199.581,0.0000,0.1366,15.2940,-9.7533,0.000,30.80,41.0,3,0
242326229,-213.643,-199.647,0.9000,-1.0216,15.4366,4.8016,0.000,30.80,41.0,3,0
242327230,-213.643,-199.647,0.0000,-0.0908,0.0000,7.0835,0.000,30.80,41.0,3,0
242327560,-213.695,-199.625,-0.9000,0.4753,-15.4366,4.2600,0.000,30.80,41.0,3,0
242328921,-213.695,-199.581,0.0000,0.7378,15.2940,-1.3277,0.000,30.80,41.0,3,0
242329591,-213.643,-199.581,0.9000,0.1411,15.4366,-10.4542,0.000,30.80,41.0,3,0
242330900,-213.643,-199.669,0.0000,-1.1315,0.0000,5.0466,0.000,30.80,41.0,3,0
242331586,-213.695,-199.647,-0.9000,-0.0740,-15.4366,7.3176,0.000,30.80,41.0,3,0
242332582,-213.695,-199.603,0.0000,0.6661,15.2940,-1.5299,0.000,30.80,41.0,3,0
242333937,-213.643,-199.603,0.9000,0.0481,15.4366,-10.1147,0.000,30.80,41.0,3,0
