t_us,p_cmd_deg,p_act_deg,v_cmd,v_act,t_cmd,t_act,iq,vbus,temp,state,events
50878853,216.027,216.027,0.0000,0.0008,0.0000,-0.0005,0.000,32.41,45.0,1,2049
50880178,216.027,216.027,0.0000,-0.0877,0.0000,-0.0005,0.000,32.41,45.0,1,2049
50880924,216.027,216.027,0.0000,-0.0099,0.0000,-0.0005,0.000,32.41,45.0,1,2049
50881862,216.027,216.027,0.0000,-0.0267,0.0000,-0.0005,0.000,32.41,45.0,1,2049
50883186,216.027,216.027,0.0000,0.0160,0.0000,-0.0005,0.000,32.41,45.0,1,2049
50883557,216.027,216.027,0.0000,0.1732,0.0000,-0.0005,0.000,32.41,45.0,1,2049
50884887,216.027,216.027,0.0000,-0.1381,0.0000,-0.0005,0.000,32.41,45.0,1,2049
50885865,216.027,216.027,0.0000,0.0237,0.0000,-0.0005,0.000,32.41,45.0,1,2049
50887189,216.027,216.027,0.0000,0.0374,0.0000,-0.0005,0.000,32.41,45.0,1,2049
50887866,216.027,216.027,0.0000,-0.1335,0.0000,-0.0005,0.000,32.41,45.0,1,2049
50888861,216.027,216.027,0.0000,0.1259,0.0000,-0.0005,0.000,32.41,45.0,1,2049
50890189,216.027,216.027,0.0000,-0.0114,0.0000,-0.0005,0.000,32.41,45.0,1,2049
50890867,216.027,216.027,0.0000,0.0938,0.0000,-0.0005,0.000,32.41,45.0,1,2049
50891864,216.027,216.027,0.0000,0.0053,0.0000,-0.0005,0.000,32.41,45.0,1,2049
50892864,216.027,216.027,0.0000,-0.0114,0.0000,-0.0005,0.000,32.41,45.0,1,2049
50893863,216.027,216.027,0.0000,-0.0450,0.0000,-0.0005,0.000,32.41,45.0,1,2049
50895188,216.027,216.027,0.0000,-0.0862,0.0000,-0.0005,0.000,32.41,45.0,1,2049
50895855,216.027,216.027,0.0000,0.0237,0.0000,-0.0005,0.000,32.41,45.0,1,2049
50896864,216.027,216.027,0.0000,-0.0008,0.0000,-0.0005,0.000,32.41,45.0,1,2049
50897864,216.027,216.027,0.0000,-0.0923,0.0000,-0.0005,0.000,32.41,45.0,1,2049
50898864,216.027,216.027,0.0000,-0.0084,0.0000,-0.0005,0.000,32.41,45.0,1,2049
50900192,216.027,216.027,0.0000,0.0099,0.0000,-0.0005,0.000,32.41,45.0,1,2049
50900867,216.027,216.027,0.0000,-0.0374,0.0000,-0.0005,0.000,32.41,45.0,1,2049
50901863,216.027,216.027,0.0000,0.0496,0.0000,-0.0005,0.000,32.41,45.0,1,2049
50903175,216.027,216.027,0.0000,-0.0175,0.0000,-0.0005,0.000,32.41,45.0,1,2049
50903849,216.027,216.027,0.0000,-0.0435,0.0000,-0.0005,0.000,32.41,45.0,1,2049
50905180,216.027,216.027,0.0000,-0.0465,0.0000,-0.0005,0.000,32.41,45.0,1,2049
50905848,216.027,216.027,0.0000,-0.0465,0.0000,-0.0005,0.000,32.41,45.0,1,2049
50907186,216.027,216.027,0.0000,-0.1793,0.0000,-0.0005,0.000,32.41,45.0,1,2049
50907864,216.027,216.027,0.0000,0.0771,0.0000,-0.0005,0.000,32.41,45.0,1,2049
50908861,216.027,216.027,0.0000,-0.1167,0.0000,-0.0005,0.000,32.41,45.0,1,2049
50910186,216.027,216.027,0.0000,-0.0267,0.0000,-0.0005,0.000,32.41,45.0,1,2049
50910864,216.027,216.027,0.0000,0.0328,0.0000,-0.0005,0.000,32.41,45.0,1,2049
50911866,216.027,216.027,0.0000,0.0053,0.0000,-0.0005,0.000,32.41,45.0,1,2049
50912849,216.027,216.027,0.0000,-0.0496,0.0000,-0.0005,0.000,32.41,45.0,1,2049
50913892,216.027,216.027,0.0000,0.0893,0.0000,-0.0005,0.000,32.41,45.0,1,2049
50915182,216.027,216.027,0.0000,-0.0343,0.0000,-0.0005,0.000,32.41,45.0,1,2049
50915849,216.027,216.027,0.0000,-0.0526,0.0000,-0.0005,0.000,32.41,45.0,1,2049
50916853,216.027,216.027,0.0000,-0.0237,0.0000,-0.0005,0.000,32.41,45.0,1,2049
50917882,216.027,216.049,0.0000,0.1137,0.0000,-0.0005,0.000,32.41,45.0,1,2049
50918850,216.049,216.027,0.0000,0.0130,0.0000,-0.0005,0.000,32.41,45.0,1,2049
50920186,216.027,216.027,0.0000,-0.0984,0.0000,-0.0005,0.000,32.41,45.0,1,2049
50920848,216.027,216.027,0.0000,-0.0175,0.0000,-0.0005,0.000,32.41,45.0,1,2049
50921884,216.027,216.027,0.0000,-0.0221,0.0000,-0.0005,0.000,32.41,45.0,1,2049
50923168,216.027,216.027,0.0000,0.0084,0.0000,-0.0005,0.000,32.41,45.0,1,2049
50923551,216.027,216.027,0.0000,0.1747,0.0000,-0.0005,0.000,32.41,45.0,1,2049
50924870,216.027,216.027,0.0000,0.0023,0.0000,-0.0005,0.000,32.41,45.0,1,2049
50925631,216.027,216.027,0.0000,-0.0816,0.0000,-0.0005,0.000,32.41,45.0,1,2049
50926927,216.027,216.027,0.0000,0.0832,0.0000,-0.0005,0.000,32.41,45.0,1,2049
50927547,216.027,216.027,0.0000,0.1122,0.0000,-0.0005,0.000,32.41,45.0,1,2049
50928557,216.027,216.027,0.0000,0.0099,0.0000,-0.0005,0.000,32.41,45.0,1,2049
50929926,216.027,216.027,0.0000,0.0282,0.0000,-0.0005,0.000,32.41,45.0,1,2049
50930572,216.027,216.027,0.0000,-0.0069,0.0000,-0.0005,0.000,32.41,45.0,1,2049
50931573,216.027,216.027,0.0000,0.0969,0.0000,-0.0005,0.000,32.41,45.0,1,2049
50932568,216.027,216.027,0.0000,0.0343,0.0000,-0.0005,0.000,32.41,45.0,1,2049
50933568,216.027,216.027,0.0000,-0.0175,0.0000,-0.0005,0.000,32.41,45.0,1,2049
50934885,216.027,216.049,0.0000,0.0343,0.0000,-0.0005,0.000,32.41,45.0,1,2049
50935866,216.049,216.027,0.0000,-0.0404,0.0000,-0.0005,0.000,32.41,45.0,1,2049
50936864,216.027,216.027,0.0000,0.0282,0.0000,-0.0005,0.000,32.41,45.0,1,2049
50937863,216.027,216.027,0.0000,-0.0328,0.0000,-0.0005,0.000,32.41,45.0,1,2049
50938864,216.027,216.027,0.0000,0.0298,0.0000,-0.0005,0.000,32.41,45.0,1,2049
50940189,216.027,216.027,0.0000,-0.0374,0.0000,-0.0005,0.000,32.41,45.0,1,2049
50940867,216.027,216.027,0.0000,-0.1534,0.0000,-0.0005,0.000,32.41,45.0,1,2049
50941866,216.027,216.027,0.0000,0.0282,0.0000,-0.0005,0.000,32.41,45.0,1,2049
50943187,216.027,216.027,0.0000,-0.0572,0.0000,-0.0005,0.000,32.41,45.0,1,2049
50943569,216.027,216.027,0.0000,-0.0404,0.0000,-0.0005,0.000,32.41,45.0,1,2049
50944885,216.027,216.027,0.0000,0.1274,0.0000,-0.0005,0.000,32.41,45.0,1,2049
50945864,216.027,216.027,0.0000,-0.0847,0.0000,-0.0005,0.000,32.41,45.0,1,2049
50947185,216.027,216.027,0.0000,0.0328,0.0000,-0.0005,0.000,32.41,45.0,1,2049
50947848,216.027,216.027,0.0000,-0.0420,0.0000,-0.0005,0.000,32.41,45.0,1,2049
50948849,216.027,216.027,0.0000,0.0496,0.0000,-0.0005,0.000,32.41,45.0,1,2049
50950162,216.027,216.027,0.0000,0.0389,0.0000,-0.0005,0.000,32.41,45.0,1,2049
50950866,216.027,216.027,0.0000,-0.0435,0.0000,-0.0005,0.000,32.41,45.0,1,2049
50951861,216.027,216.027,0.0000,0.0313,0.0000,-0.0005,0.000,32.41,45.0,1,2049
50952862,216.027,216.027,0.0000,0.0084,0.0000,-0.0005,0.000,32.41,45.0,1,2049
50953859,216.027,216.027,0.0000,0.1183,0.0000,-0.0005,0.000,32.41,45.0,1,2049
50955188,216.027,216.027,0.0000,-0.0664,0.0000,-0.0005,0.000,32.41,45.0,1,2049
50955848,216.027,216.027,0.0000,-0.1060,0.0000,-0.0005,0.000,32.41,45.0,1,2049
50956907,216.027,216.027,0.0000,-0.0298,0.0000,-0.0005,0.000,32.41,45.0,1,2049
50957848,216.027,216.027,0.0000,-0.0191,0.0000,-0.0005,0.000,32.41,45.0,1,2049
50958853,216.027,216.027,0.0000,0.0175,0.0000,-0.0005,0.000,32.41,45.0,1,2049
50960175,216.027,216.027,0.0000,-0.0298,0.0000,-0.0005,0.000,32.41,45.0,1,2049
50960724,216.027,216.027,0.0000,0.0664,0.0000,-0.0005,0.000,32.41,45.0,1,2049
50961869,216.027,216.027,0.0000,0.0038,0.0000,-0.0005,0.000,32.41,45.0,1,2049
50963160,216.027,216.027,0.0000,0.1259,0.0000,-0.0005,0.000,32.41,45.0,1,2049
50963852,216.027,216.027,0.0000,-0.1839,0.0000,-0.0005,0.000,32.41,45.0,1,2049
50965177,216.027,216.027,0.0000,0.0206,0.0000,-0.0005,0.000,32.41,45.0,1,2049
50965728,216.027,216.027,0.0000,0.1320,0.0000,-0.0005,0.000,32.41,45.0,1,2049
50967195,216.027,216.027,0.0000,-0.0282,0.0000,-0.0005,0.000,32.41,45.0,1,2049
50967847,216.027,216.027,0.0000,-0.0923,0.0000,-0.0005,0.000,32.41,45.0,1,2049
50968852,216.027,216.027,0.0000,0.0450,0.0000,-0.0005,0.000,32.41,45.0,1,2049
50970159,216.027,216.027,0.0000,-0.0740,0.0000,-0.0005,0.000,32.41,45.0,1,2049
50970764,216.027,216.027,0.0000,0.0435,0.0000,-0.0005,0.000,32.41,45.0,1,2049
50971866,216.027,216.027,0.0000,-0.0633,0.0000,-0.0005,0.000,32.41,45.0,1,2049
50972850,216.027,216.027,0.0000,0.0298,0.0000,-0.0005,0.000,32.41,45.0,1,2049
50973854,216.027,216.027,0.0000,-0.0618,0.0000,-0.0005,0.000,32.41,45.0,1,2049
50975176,216.027,216.027,0.0000,-0.0313,0.0000,-0.0005,0.000,32.41,45.0,1,2049
50975729,216.027,216.027,0.0000,0.0450,0.0000,-0.0005,0.000,32.41,45.0,1,2049
50976946,216.027,216.027,0.0000,0.0694,0.0000,-0.0005,0.000,32.41,45.0,1,2049
50977846,216.027,216.027,0.0000,0.0526,0.0000,-0.0005,0.000,32.41,45.0,1,2049
50978847,216.027,216.027,0.0000,-0.0206,0.0000,-0.0005,0.000,32.41,45.0,1,2049
50980175,216.027,216.027,0.0000,0.0587,0.0000,-0.0005,0.000,32.41,45.0,1,2049
50980922,216.027,216.027,0.0000,-0.0526,0.0000,-0.0005,0.000,32.41,45.0,1,2049
50981864,216.027,216.027,0.0000,0.0206,0.0000,-0.0005,0.000,32.41,45.0,1,2049
50983186,216.027,216.027,0.0000,0.0160,0.0000,-0.0005,0.000,32.41,45.0,1,2049
50983569,216.027,216.027,0.0000,-0.0053,0.0000,-0.0005,0.000,32.41,45.0,1,2049
50984888,216.027,216.027,0.0000,-0.0221,0.0000,-0.0005,0.000,32.41,45.0,1,2049
50985868,216.027,216.027,0.0000,-0.0237,0.0000,-0.0005,0.000,32.41,45.0,1,2049
50987187,216.027,216.027,0.0000,0.0526,0.0000,-0.0005,0.000,32.41,45.0,1,2049
50987871,216.027,216.027,0.0000,0.0130,0.0000,-0.0005,0.000,32.41,45.0,1,2049
50988861,216.027,216.027,0.0000,-0.1076,0.0000,-0.0005,0.000,32.41,45.0,1,2049
50990190,216.027,216.027,0.0000,-0.0160,0.0000,-0.0005,0.000,32.41,45.0,1,2049
50990866,216.027,216.027,0.0000,-0.0954,0.0000,-0.0005,0.000,32.41,45.0,1,2049
50991864,216.027,216.027,0.0000,-0.0038,0.0000,-0.0005,0.000,32.41,45.0,1,2049
50992863,216.027,216.027,0.0000,0.1427,0.0000,-0.0005,0.000,32.41,45.0,1,2049
50993863,216.027,216.027,0.0000,0.0206,0.0000,-0.0005,0.000,32.41,45.0,1,2049
50995190,216.027,216.027,0.0000,-0.0710,0.0000,-0.0005,0.000,32.41,45.0,1,2049
50995857,216.027,216.027,0.0000,-0.0221,0.0000,-0.0005,0.000,32.41,45.0,1,2049
50996863,216.027,216.027,0.0000,-0.0984,0.0000,-0.0005,0.000,32.41,45.0,1,2049
50997864,216.027,216.027,0.0000,0.0023,0.0000,-0.0005,0.000,32.41,45.0,1,2049
50998861,216.027,216.027,0.0000,-0.0633,0.0000,-0.0005,0.000,32.41,45.0,1,2049
51000188,216.027,216.027,0.0000,-0.0816,0.0000,-0.0005,0.000,32.41,45.0,1,2049
51000865,216.027,216.027,0.0000,0.0923,0.0000,-0.0005,0.000,32.41,45.0,1,2049
51001865,216.027,216.027,0.0000,0.0526,0.0000,-0.0005,0.000,32.41,45.0,1,2049
51003173,216.027,216.027,0.0000,-0.0679,0.0000,-0.0005,0.000,32.41,45.0,1,2049
51003546,216.027,216.027,0.0000,-0.1442,0.0000,-0.0005,0.000,32.41,45.0,1,2049
51004864,216.027,216.027,0.0000,0.0847,0.0000,-0.0005,0.000,32.41,45.0,1,2049
51005569,216.027,216.027,0.0000,0.0404,0.0000,-0.0005,0.000,32.41,45.0,1,2049
51006888,216.027,216.027,0.0000,0.1244,0.0000,-0.0005,0.000,32.41,45.0,1,2049
51007865,216.027,216.027,0.0000,0.0114,0.0000,-0.0005,0.000,32.41,45.0,1,2049
51008858,216.027,216.027,0.0000,-0.0114,0.0000,-0.0005,0.000,32.41,45.0,1,2049
51010175,216.027,216.027,0.0000,-0.0282,0.0000,-0.0005,0.000,32.41,45.0,1,2049
51010843,216.027,216.027,0.0000,0.1366,0.0000,-0.0005,0.000,32.41,45.0,1,2049
51011896,216.027,216.027,0.0000,0.0908,0.0000,-0.0005,0.000,32.41,45.0,1,2049
51012847,216.027,216.027,0.0000,-0.0267,0.0000,-0.0005,0.000,32.41,45.0,1,2049
51013850,216.027,216.027,0.0000,-0.0343,0.0000,-0.0005,0.000,32.41,45.0,1,2049
51015172,216.027,216.027,0.0000,-0.0877,0.0000,-0.0005,0.000,32.41,45.0,1,2049
51015724,216.027,216.027,0.0000,0.0542,0.0000,-0.0005,0.000,32.41,45.0,1,2049
51016869,216.027,216.027,0.0000,0.0313,0.0000,-0.0005,0.000,32.41,45.0,1,2049
51017847,216.027,216.027,0.0000,-0.0786,0.0000,-0.0005,0.000,32.41,45.0,1,2049
51018851,216.027,216.027,0.0000,-0.1259,0.0000,-0.0005,0.000,32.41,45.0,1,2049
51020171,216.027,216.027,0.0000,0.0832,0.0000,-0.0005,0.000,32.41,45.0,1,2049
51020725,216.027,216.027,0.0000,-0.0557,0.0000,-0.0005,0.000,32.41,45.0,1,2049
51021870,216.027,216.027,0.0000,-0.0237,0.0000,-0.0005,0.000,32.41,45.0,1,2049
51023159,216.027,216.049,0.0000,0.0908,0.0000,-0.0005,0.000,32.41,45.0,1,2049
51023849,216.049,216.027,0.0000,-0.1060,0.0000,-0.0005,0.000,32.41,45.0,1,2049
51025173,216.027,216.027,0.0000,0.0877,0.0000,-0.0005,0.000,32.41,45.0,1,2049
51025727,216.027,216.027,0.0000,-0.0389,0.0000,-0.0005,0.000,32.41,45.0,1,2049
51027281,216.027,216.027,0.0000,0.0740,0.0000,-0.0005,0.000,32.41,45.0,1,2049
51027845,216.027,216.027,0.0000,0.1183,0.0000,-0.0005,0.000,32.41,45.0,1,2049
51028846,216.027,216.027,0.0000,-0.0359,0.0000,-0.0005,0.000,32.41,45.0,1,2049
51030165,216.027,216.027,0.0000,0.0908,0.0000,-0.0005,0.000,32.38,45.0,1,2049
51030846,216.027,216.027,0.0000,-0.0648,0.0000,-0.0005,0.000,32.38,45.0,1,2049
51031920,216.027,216.027,0.0000,0.0664,0.0000,-0.0005,0.000,32.38,45.0,1,2049
51032865,216.027,216.027,0.0000,0.0069,0.0000,-0.0005,0.000,32.38,45.0,1,2049
51033860,216.027,216.027,0.0000,0.1152,0.0000,-0.0005,0.000,32.38,45.0,1,2049
51035188,216.027,216.027,0.0000,-0.0023,0.0000,-0.0005,0.000,32.38,45.0,1,2049
51035868,216.027,216.027,0.0000,0.0114,0.0000,-0.0005,0.000,32.38,45.0,1,2049
51036864,216.027,216.027,0.0000,0.0023,0.0000,-0.0005,0.000,32.38,45.0,1,2049
51037864,216.027,216.027,0.0000,0.0008,0.0000,-0.0005,0.000,32.38,45.0,1,2049
51038863,216.027,216.027,0.0000,-0.0343,0.0000,-0.0005,0.000,32.38,45.0,1,2049
51040187,216.027,216.027,0.0000,-0.0404,0.0000,-0.0005,0.000,32.38,45.0,1,2049
51040868,216.027,216.027,0.0000,0.0267,0.0000,-0.0005,0.000,32.38,45.0,1,2049
51041861,216.027,216.027,0.0000,-0.0313,0.0000,-0.0005,0.000,32.38,45.0,1,2049
51043183,216.027,216.027,0.0000,-0.0481,0.0000,-0.0005,0.000,32.38,45.0,1,2049
51043568,216.027,216.027,0.0000,-0.0175,0.0000,-0.0005,0.000,32.38,45.0,1,2049
51044884,216.027,216.027,0.0000,0.0664,0.0000,-0.0005,0.000,32.38,45.0,1,2049
51045866,216.027,216.027,0.0000,-0.1228,0.0000,-0.0005,0.000,32.38,45.0,1,2049
51047186,216.027,216.027,0.0000,0.0465,0.0000,-0.0005,0.000,32.38,45.0,1,2049
51047868,216.027,216.027,0.0000,-0.1030,0.0000,-0.0005,0.000,32.38,45.0,1,2049
51048861,216.027,216.027,0.0000,0.0801,0.0000,-0.0005,0.000,32.38,45.0,1,2049
51050188,216.027,216.027,0.0000,0.0252,0.0000,-0.0005,0.000,32.38,45.0,1,2049
51050866,216.027,216.027,0.0000,-0.0221,0.0000,-0.0005,0.000,32.38,45.0,1,2049
51051862,216.027,216.027,0.0000,-0.1534,0.0000,-0.0005,0.000,32.38,45.0,1,2049
51052859,216.027,216.027,0.0000,0.2342,0.0000,-0.0005,0.000,32.38,45.0,1,2049
51053845,216.027,216.027,0.0000,-0.0969,0.0000,-0.0005,0.000,32.38,45.0,1,2049
51055162,216.027,216.027,0.0000,0.0923,0.0000,-0.0005,0.000,32.41,45.0,1,2049
51055845,216.027,216.027,0.0000,0.0496,0.0000,-0.0005,0.000,32.41,45.0,1,2049
51056861,216.027,216.027,0.0000,0.1060,0.0000,-0.0005,0.000,32.41,45.0,1,2049
51057861,216.027,216.049,0.0000,0.0984,0.0000,-0.0005,0.000,32.41,45.0,1,2049
51058859,216.049,216.027,0.0000,0.0252,0.0000,-0.0005,0.000,32.41,45.0,1,2049
51060189,216.027,216.027,0.0000,-0.1213,0.0000,-0.0005,0.000,32.41,45.0,1,2049
51060847,216.027,216.027,0.0000,0.0938,0.0000,-0.0005,0.000,32.41,45.0,1,2049
51061845,216.027,216.027,0.0000,-0.0526,0.0000,-0.0005,0.000,32.41,45.0,1,2049
51063214,216.027,216.027,0.0000,0.0816,0.0000,-0.0005,0.000,32.41,45.0,1,2049
51063844,216.027,216.027,0.0000,0.0694,0.0000,-0.0005,0.000,32.41,45.0,1,2049
51065176,216.027,216.027,0.0000,0.0008,0.0000,-0.0005,0.000,32.41,45.0,1,2049
