t_us,p_cmd_deg,p_act_deg,v_cmd,v_act,t_cmd,t_act,iq,vbus,temp,state,events
584637592,-0.011,-0.011,0.0000,-0.0343,0.0000,-0.0005,0.000,32.34,43.0,1,1
584638547,-0.011,-0.011,0.0000,0.1213,0.0000,-0.0005,0.000,32.34,43.0,1,1
584639933,-0.011,-0.011,0.0000,0.0374,0.0000,-0.0005,0.000,32.34,43.0,1,1
584640542,-0.011,-0.011,0.0000,-0.0954,0.0000,-0.0005,0.000,32.34,43.0,1,1
584641962,-0.011,-0.011,0.0000,0.0877,0.0000,-0.0005,0.000,32.34,43.0,1,1
584642549,-0.011,-0.011,0.0000,-0.0206,0.0000,-0.0005,0.000,32.34,43.0,1,1
584643863,-0.011,-0.011,0.0000,0.0252,0.0000,-0.0005,0.000,32.34,43.0,1,1
584644600,-0.011,-0.011,0.0000,0.0282,0.0000,-0.0005,0.000,32.34,43.0,1,1
584645572,-0.011,-0.011,0.0000,-0.0389,0.0000,-0.0005,0.000,32.34,43.0,1,1
584646883,-0.011,-0.011,0.0000,-0.1167,0.0000,-0.0005,0.000,32.34,43.0,1,1
584647570,-0.011,-0.011,0.0000,0.0114,0.0000,-0.0005,0.000,32.34,43.0,1,1
584648571,-0.011,-0.011,0.0000,0.0694,0.0000,-0.0005,0.000,32.34,43.0,1,1
584649565,-0.011,-0.011,0.0000,-0.0298,0.0000,-0.0005,0.000,32.34,43.0,1,1
584650566,-0.011,-0.011,0.0000,0.0587,0.0000,-0.0005,0.000,32.34,43.0,1,1
584651881,-0.011,-0.011,0.0000,-0.0298,0.0000,-0.0005,0.000,32.34,43.0,1,1
584652570,-0.011,-0.011,0.0000,0.0145,0.0000,-0.0005,0.000,32.34,43.0,1,1
584653571,-0.011,-0.011,0.0000,-0.0587,0.0000,-0.0005,0.000,32.34,43.0,1,1
584654565,-0.011,-0.011,0.0000,-0.0465,0.0000,-0.0005,0.000,32.34,43.0,1,1
584655566,-0.011,-0.011,0.0000,-0.0099,0.0000,-0.0005,0.000,32.34,43.0,1,1
584656883,-0.011,-0.011,0.0000,0.0053,0.0000,-0.0005,0.000,32.34,43.0,1,1
584657570,-0.011,-0.011,0.0000,0.0298,0.0000,-0.0005,0.000,32.34,43.0,1,1
584658575,-0.011,-0.011,0.0000,0.1106,0.0000,-0.0005,0.000,32.34,43.0,1,1
584659861,-0.011,-0.011,0.0000,-0.0175,0.0000,-0.0005,0.000,32.34,43.0,1,1
584660543,-0.011,-0.011,0.0000,-0.0786,0.0000,-0.0005,0.000,32.34,43.0,1,1
584661882,-0.011,-0.011,0.0000,-0.0435,0.0000,-0.0005,0.000,32.34,43.0,1,1
584662568,-0.011,-0.011,0.0000,0.0328,0.0000,-0.0005,0.000,32.34,43.0,1,1
584663884,-0.011,-0.011,0.0000,-0.0099,0.0000,-0.0005,0.000,32.34,43.0,1,1
584664569,-0.011,-0.011,0.0000,0.0191,0.0000,-0.0005,0.000,32.34,43.0,1,1
584665551,-0.011,-0.011,0.0000,-0.0862,0.0000,-0.0005,0.000,32.34,43.0,1,1
584666862,-0.011,-0.011,0.0000,0.0282,0.0000,-0.0005,0.000,32.34,43.0,1,1
584667656,-0.011,-0.011,0.0000,-0.0633,0.0000,-0.0005,0.000,32.34,43.0,1,1
584668581,-0.011,-0.011,0.0000,0.0237,0.0000,-0.0005,0.000,32.34,43.0,1,1
584669542,-0.011,-0.011,0.0000,-0.0816,0.0000,-0.0005,0.000,32.34,43.0,1,1
584670614,-0.011,-0.011,0.0000,0.1152,0.0000,-0.0005,0.000,32.34,43.0,1,1
584671869,-0.011,-0.011,0.0000,-0.0893,0.0000,-0.0005,0.000,32.34,43.0,1,1
584672529,-0.011,-0.011,0.0000,-0.0710,0.0000,-0.0005,0.000,32.34,43.0,1,1
584673579,-0.011,-0.011,0.0000,0.0252,0.0000,-0.0005,0.000,32.34,43.0,1,1
584674542,-0.011,-0.011,0.0000,0.0221,0.0000,-0.0005,0.000,32.34,43.0,1,1
584675550,-0.011,-0.011,0.0000,0.0618,0.0000,-0.0005,0.000,32.34,43.0,1,1
584676866,-0.011,-0.011,0.0000,-0.1717,0.0000,-0.0005,0.000,32.34,43.0,1,1
584677589,-0.011,-0.011,0.0000,0.0145,0.0000,-0.0005,0.000,32.34,43.0,1,1
584678548,-0.011,-0.011,0.0000,0.0450,0.0000,-0.0005,0.000,32.34,43.0,1,1
584679933,-0.011,-0.011,0.0000,-0.0450,0.0000,-0.0005,0.000,32.34,43.0,1,1
584680543,-0.011,-0.011,0.0000,-0.0801,0.0000,-0.0005,0.000,32.34,43.0,1,1
584681911,-0.011,-0.011,0.0000,-0.0298,0.0000,-0.0005,0.000,32.34,43.0,1,1
584682864,-0.011,-0.011,0.0000,-0.0374,0.0000,-0.0005,0.000,32.34,43.0,1,1
584684193,-0.011,-0.011,0.0000,-0.0267,0.0000,-0.0005,0.000,32.34,43.0,1,1
584684863,-0.011,-0.011,0.0000,-0.0267,0.0000,-0.0005,0.000,32.34,43.0,1,1
584685894,-0.011,-0.011,0.0000,0.0237,0.0000,-0.0005,0.000,32.34,43.0,1,1
584687190,-0.011,-0.011,0.0000,0.1564,0.0000,-0.0005,0.000,32.34,43.0,1,1
584687864,-0.011,-0.011,0.0000,-0.1396,0.0000,-0.0005,0.000,32.34,43.0,1,1
584688865,-0.011,-0.011,0.0000,0.0435,0.0000,-0.0005,0.000,32.34,43.0,1,1
584689810,-0.011,-0.011,0.0000,-0.0237,0.0000,-0.0005,0.000,32.34,43.0,1,1
584690955,-0.011,-0.011,0.0000,-0.0755,0.0000,-0.0005,0.000,32.34,43.0,1,1
584692192,-0.011,-0.011,0.0000,0.1060,0.0000,-0.0005,0.000,32.34,43.0,1,1
584692862,-0.011,-0.011,0.0000,-0.0999,0.0000,-0.0005,0.000,32.34,43.0,1,1
584693865,-0.011,-0.011,0.0000,0.0053,0.0000,-0.0005,0.000,32.34,43.0,1,1
584694873,-0.011,-0.011,0.0000,0.0633,0.0000,-0.0005,0.000,32.34,43.0,1,1
584695900,-0.011,-0.011,0.0000,0.0191,0.0000,-0.0005,0.000,32.34,43.0,1,1
584697198,-0.011,-0.011,0.0000,-0.0099,0.0000,-0.0005,0.000,32.34,43.0,1,1
584697873,-0.011,-0.011,0.0000,0.0130,0.0000,-0.0005,0.000,32.34,43.0,1,1
584698873,-0.011,-0.011,0.0000,-0.0725,0.0000,-0.0005,0.000,32.34,43.0,1,1
584700196,-0.011,-0.011,0.0000,0.0984,0.0000,-0.0005,0.000,32.34,43.0,1,1
584700567,-0.011,-0.011,0.0000,-0.0755,0.0000,-0.0005,0.000,32.34,43.0,1,1
584701883,-0.011,-0.011,0.0000,0.0465,0.0000,-0.0005,0.000,32.34,43.0,1,1
584702874,-0.011,-0.011,0.0000,-0.0099,0.0000,-0.0005,0.000,32.34,43.0,1,1
584704197,-0.011,-0.011,0.0000,-0.1854,0.0000,-0.0005,0.000,32.34,43.0,1,1
584704875,-0.011,-0.011,0.0000,-0.0053,0.0000,-0.0005,0.000,32.34,43.0,1,1
584705875,-0.011,-0.011,0.0000,-0.0206,0.0000,-0.0005,0.000,32.34,43.0,1,1
584707196,-0.011,-0.011,0.0000,-0.0694,0.0000,-0.0005,0.000,32.34,43.0,1,1
584707869,-0.011,-0.011,0.0000,0.0160,0.0000,-0.0005,0.000,32.34,43.0,1,1
584708873,-0.011,-0.011,0.0000,0.0603,0.0000,-0.0005,0.000,32.34,43.0,1,1
584709873,-0.011,-0.011,0.0000,-0.0450,0.0000,-0.0005,0.000,32.34,43.0,1,1
584710873,-0.011,-0.011,0.0000,-0.1122,0.0000,-0.0005,0.000,32.34,43.0,1,1
584712196,-0.011,-0.011,0.0000,-0.0740,0.0000,-0.0005,0.000,32.34,43.0,1,1
584712873,-0.011,-0.011,0.0000,0.1060,0.0000,-0.0005,0.000,32.34,43.0,1,1
584713876,-0.011,-0.011,0.0000,-0.0343,0.0000,-0.0005,0.000,32.34,43.0,1,1
584714871,-0.011,-0.011,0.0000,-0.0587,0.0000,-0.0005,0.000,32.34,43.0,1,1
584715873,-0.011,-0.011,0.0000,-0.0404,0.0000,-0.0005,0.000,32.34,43.0,1,1
584717197,-0.011,-0.011,0.0000,0.0420,0.0000,-0.0005,0.000,32.34,43.0,1,1
584717858,-0.011,-0.011,0.0000,0.0862,0.0000,-0.0005,0.000,32.34,43.0,1,1
584718862,-0.011,-0.011,0.0000,-0.0435,0.0000,-0.0005,0.000,32.34,43.0,1,1
584720179,-0.011,-0.011,0.0000,0.0999,0.0000,-0.0005,0.000,32.34,43.0,1,1
584720570,-0.011,-0.011,0.0000,0.0435,0.0000,-0.0005,0.000,32.34,43.0,1,1
584721880,-0.011,-0.011,0.0000,-0.0053,0.0000,-0.0005,0.000,32.34,43.0,1,1
584722872,-0.011,-0.011,0.0000,0.0572,0.0000,-0.0005,0.000,32.34,43.0,1,1
584724195,-0.011,-0.011,0.0000,0.1457,0.0000,-0.0005,0.000,32.34,43.0,1,1
584724874,-0.011,-0.011,0.0000,-0.0038,0.0000,-0.0005,0.000,32.34,43.0,1,1
584725866,-0.011,-0.011,0.0000,0.1473,0.0000,-0.0005,0.000,32.34,43.0,1,1
584727190,-0.011,-0.011,0.0000,-0.1060,0.0000,-0.0005,0.000,32.34,43.0,1,1
584727946,-0.011,-0.011,0.0000,0.0420,0.0000,-0.0005,0.000,32.34,43.0,1,1
584728797,-0.011,-0.011,0.0000,0.0542,0.0000,-0.0005,0.000,32.34,43.0,1,1
584729891,-0.011,-0.011,0.0000,0.0053,0.0000,-0.0005,0.000,32.34,43.0,1,1
584730863,-0.011,-0.011,0.0000,-0.0908,0.0000,-0.0005,0.000,32.34,43.0,1,1
584732198,-0.011,-0.011,0.0000,0.0145,0.0000,-0.0005,0.000,32.34,43.0,1,1
584732862,-0.011,-0.011,0.0000,0.0053,0.0000,-0.0005,0.000,32.34,43.0,1,1
584733896,-0.011,-0.011,0.0000,-0.0099,0.0000,-0.0005,0.000,32.34,43.0,1,1
584734861,-0.011,-0.011,0.0000,-0.0847,0.0000,-0.0005,0.000,32.34,43.0,1,1
584735868,-0.011,-0.011,0.0000,0.0496,0.0000,-0.0005,0.000,32.34,43.0,1,1
584737193,-0.011,-0.011,0.0000,0.0130,0.0000,-0.0005,0.000,32.34,43.0,1,1
584737732,-0.011,-0.011,0.0000,-0.0587,0.0000,-0.0005,0.000,32.34,43.0,1,1
584738885,-0.011,-0.011,0.0000,-0.0954,0.0000,-0.0005,0.000,32.34,43.0,1,1
584740186,-0.011,-0.011,0.0000,0.1854,0.0000,-0.0005,0.000,32.34,43.0,1,1
584740607,-0.011,-0.011,0.0000,0.1122,0.0000,-0.0005,0.000,32.34,43.0,1,1
584741963,-0.011,-0.011,0.0000,0.0206,0.0000,-0.0005,0.000,32.34,43.0,1,1
584742548,-0.011,-0.011,0.0000,-0.0755,0.0000,-0.0005,0.000,32.34,43.0,1,1
584743861,-0.011,-0.011,0.0000,-0.0679,0.0000,-0.0005,0.000,32.34,43.0,1,1
584744603,-0.011,-0.011,0.0000,0.0755,0.0000,-0.0005,0.000,32.34,43.0,1,1
584745571,-0.011,-0.011,0.0000,-0.0191,0.0000,-0.0005,0.000,32.34,43.0,1,1
584746883,-0.011,-0.011,0.0000,-0.0084,0.0000,-0.0005,0.000,32.34,43.0,1,1
584747870,-0.011,-0.011,0.0000,-0.0511,0.0000,-0.0005,0.000,32.34,43.0,1,1
584748872,-0.011,-0.011,0.0000,-0.0496,0.0000,-0.0005,0.000,32.34,43.0,1,1
584749873,-0.011,-0.011,0.0000,0.0099,0.0000,-0.0005,0.000,32.34,43.0,1,1
584750876,-0.011,-0.011,0.0000,-0.0267,0.0000,-0.0005,0.000,32.34,43.0,1,1
584752198,-0.011,-0.011,0.0000,0.0130,0.0000,-0.0005,0.000,32.34,43.0,1,1
584752869,-0.011,-0.011,0.0000,0.0008,0.0000,-0.0005,0.000,32.34,43.0,1,1
584753873,-0.011,-0.011,0.0000,-0.0450,0.0000,-0.0005,0.000,32.34,43.0,1,1
584754873,-0.011,-0.011,0.0000,-0.0404,0.0000,-0.0005,0.000,32.34,43.0,1,1
584755875,-0.011,-0.011,0.0000,0.0465,0.0000,-0.0005,0.000,32.34,43.0,1,1
584757197,-0.011,-0.011,0.0000,0.0099,0.0000,-0.0005,0.000,32.34,43.0,1,1
584757874,-0.011,-0.011,0.0000,0.0359,0.0000,-0.0005,0.000,32.34,43.0,1,1
584758873,-0.011,-0.011,0.0000,-0.1366,0.0000,-0.0005,0.000,32.34,43.0,1,1
584760195,-0.011,-0.011,0.0000,0.0862,0.0000,-0.0005,0.000,32.34,43.0,1,1
584760567,-0.011,-0.011,0.0000,-0.0099,0.0000,-0.0005,0.000,32.34,43.0,1,1
584761883,-0.011,-0.011,0.0000,0.0298,0.0000,-0.0005,0.000,32.34,43.0,1,1
584762873,-0.011,-0.011,0.0000,-0.0145,0.0000,-0.0005,0.000,32.34,43.0,1,1
584764196,-0.011,-0.011,0.0000,0.1564,0.0000,-0.0005,0.000,32.34,43.0,1,1
584764868,-0.011,-0.011,0.0000,0.0557,0.0000,-0.0005,0.000,32.34,43.0,1,1
584765863,-0.011,-0.011,0.0000,0.0465,0.0000,-0.0005,0.000,32.34,43.0,1,1
584767186,-0.011,-0.011,0.0000,0.1167,0.0000,-0.0005,0.000,32.34,43.0,1,1
584767862,-0.011,-0.011,0.0000,-0.0389,0.0000,-0.0005,0.000,32.34,43.0,1,1
584768876,-0.011,-0.011,0.0000,-0.0771,0.0000,-0.0005,0.000,32.34,43.0,1,1
584769874,-0.011,-0.011,0.0000,0.1030,0.0000,-0.0005,0.000,32.34,43.0,1,1
584770871,-0.011,-0.011,0.0000,-0.1244,0.0000,-0.0005,0.000,32.34,43.0,1,1
584772196,-0.011,-0.011,0.0000,0.0328,0.0000,-0.0005,0.000,32.34,43.0,1,1
584772871,-0.011,-0.011,0.0000,-0.0725,0.0000,-0.0005,0.000,32.34,43.0,1,1
584773874,-0.011,-0.011,0.0000,-0.0664,0.0000,-0.0005,0.000,32.34,43.0,1,1
584774860,-0.011,-0.011,0.0000,0.0023,0.0000,-0.0005,0.000,32.34,43.0,1,1
584775918,-0.011,-0.011,0.0000,-0.1396,0.0000,-0.0005,0.000,32.34,43.0,1,1
584777209,-0.011,-0.011,0.0000,0.0328,0.0000,-0.0005,0.000,32.34,43.0,1,1
584777858,-0.011,-0.011,0.0000,-0.0313,0.0000,-0.0005,0.000,32.34,43.0,1,1
584778867,-0.011,-0.011,0.0000,-0.0084,0.0000,-0.0005,0.000,32.34,43.0,1,1
584780187,-0.011,-0.011,0.0000,0.0069,0.0000,-0.0005,0.000,32.34,43.0,1,1
584780436,-0.011,-0.011,0.0000,-0.0633,0.0000,-0.0005,0.000,32.34,43.0,1,1
584781886,-0.011,-0.011,0.0000,-0.0099,0.0000,-0.0005,0.000,32.34,43.0,1,1
584782543,-0.011,-0.011,0.0000,0.0237,0.0000,-0.0005,0.000,32.34,43.0,1,1
584783869,-0.011,-0.011,0.0000,-0.0206,0.0000,-0.0005,0.000,32.34,43.0,1,1
584784543,-0.011,-0.011,0.0000,-0.0755,0.0000,-0.0005,0.000,32.34,43.0,1,1
584785593,-0.011,-0.011,0.0000,-0.0511,0.0000,-0.0005,0.000,32.34,43.0,1,1
584786865,-0.011,-0.011,0.0000,0.1335,0.0000,-0.0005,0.000,32.34,43.0,1,1
584787477,-0.011,-0.011,0.0000,-0.0267,0.0000,-0.0005,0.000,32.34,43.0,1,1
584788547,-0.011,-0.011,0.0000,-0.0572,0.0000,-0.0005,0.000,32.34,43.0,1,1
584789592,-0.011,-0.011,0.0000,-0.0191,0.0000,-0.0005,0.000,32.34,43.0,1,1
584790542,-0.011,-0.011,0.0000,0.0481,0.0000,-0.0005,0.000,32.34,43.0,1,1
584791965,-0.011,-0.011,0.0000,-0.0053,0.0000,-0.0005,0.000,32.34,43.0,1,1
584792547,-0.011,-0.011,0.0000,0.0114,0.0000,-0.0005,0.000,32.34,43.0,1,1
584793547,-0.011,-0.011,0.0000,-0.0542,0.0000,-0.0005,0.000,32.34,43.0,1,1
584794601,-0.011,-0.011,0.0000,0.0496,0.0000,-0.0005,0.000,32.34,43.0,1,1
584795567,-0.011,-0.011,0.0000,0.0145,0.0000,-0.0005,0.000,32.34,43.0,1,1
584796884,-0.011,-0.011,0.0000,-0.1045,0.0000,-0.0005,0.000,32.34,43.0,1,1
584797875,-0.011,-0.011,0.0000,0.0801,0.0000,-0.0005,0.000,32.34,43.0,1,1
584798872,-0.011,-0.011,0.0000,0.0175,0.0000,-0.0005,0.000,32.34,43.0,1,1
584800197,-0.011,-0.011,0.0000,-0.0191,0.0000,-0.0005,0.000,32.34,43.0,1,1
584800569,-0.011,-0.011,0.0000,-0.0282,0.0000,-0.0005,0.000,32.34,43.0,1,1
584801884,-0.011,-0.011,0.0000,0.0648,0.0000,-0.0005,0.000,32.34,43.0,1,1
