t_us,p_cmd_deg,p_act_deg,v_cmd,v_act,t_cmd,t_act,iq,vbus,temp,state,events
169982549,200.000,199.405,0.9000,-4.4121,0.0000,-4.2754,0.000,37.24,41.0,3,2064
169983572,200.000,199.097,0.0000,-5.1354,0.0000,1.5980,0.000,37.24,41.0,3,2064
169984887,199.948,198.834,-0.9000,-4.7326,-15.4366,2.5978,0.000,37.24,41.0,3,2064
169985572,199.948,198.592,0.0000,-4.2779,0.0000,1.8353,0.000,37.24,41.0,3,2064
169986582,200.000,198.372,0.9000,-4.1390,0.0000,-4.3413,0.000,37.24,41.0,3,2064
169987857,200.000,198.087,0.0000,-4.7570,0.0000,1.6167,0.000,37.24,41.0,3,2064
169988651,199.948,197.845,-0.9000,-4.2855,-15.4366,2.8669,0.000,37.24,41.0,3,2064
169989955,199.948,197.801,0.0000,-4.2016,0.0000,2.8087,0.000,37.24,41.0,3,2064
169990552,200.000,197.361,0.9000,-3.9223,0.0000,-4.2710,0.000,37.24,41.0,3,2064
169991865,200.000,197.120,0.0000,-4.5480,0.0000,1.3508,0.000,37.24,41.0,3,2064
169992548,199.948,196.900,-0.9000,-4.0826,-15.4366,2.7428,0.000,37.24,41.0,3,2064
169993551,199.948,196.680,0.0000,-3.7072,0.0000,1.7518,0.000,37.24,41.0,3,2064
169994931,200.000,196.482,0.9000,-3.5729,0.0000,-4.6500,0.000,37.24,41.0,3,2064
169995888,200.000,196.021,0.0000,-3.7850,0.0000,2.5769,0.000,37.24,41.0,3,2064
169996890,199.948,195.823,-0.9000,-3.3684,-15.4366,1.8529,0.000,37.24,41.0,3,2064
169997898,199.948,195.626,0.0000,-3.3730,0.0000,-4.4534,0.000,37.24,41.0,3,2064
169998894,200.000,195.406,0.9000,-3.8491,0.0000,1.7188,0.000,37.24,41.0,3,2064
170000219,200.000,195.208,0.0000,-3.5042,0.0000,2.5890,0.000,37.24,41.0,3,2064
170000885,199.948,195.032,-0.9000,-3.1487,-15.4366,1.8518,0.000,37.24,41.0,3,2064
170001894,199.948,194.857,0.0000,-3.1685,0.0000,-4.3776,0.000,37.24,41.0,3,2064
170002892,200.000,194.637,0.9000,-3.5607,0.0000,1.6233,0.000,37.24,41.0,3,2064
170003891,200.000,194.461,0.0000,-3.2845,0.0000,2.7395,0.000,37.24,41.0,3,2064
170005212,199.948,194.307,-0.9000,-2.8420,-15.4366,1.6881,0.000,37.24,41.0,3,2064
170005894,199.948,194.131,0.0000,-2.8008,0.0000,-4.5336,0.000,37.24,41.0,3,2064
170006907,200.000,193.934,0.9000,-3.4188,0.0000,1.5540,0.000,37.24,41.0,3,2064
170008199,200.000,193.758,0.0000,-3.0037,0.0000,2.4802,0.000,37.24,41.0,3,2064
170008545,199.948,193.714,-0.9000,-2.7077,-15.4366,2.1253,0.000,37.24,41.0,3,2064
170009867,199.948,193.626,0.0000,-2.6131,0.0000,1.6870,0.000,37.24,41.0,3,2064
170010545,200.000,193.472,0.9000,-2.5719,0.0000,-4.8731,0.000,37.24,41.0,3,2064
170011870,200.000,193.274,0.0000,-3.2372,0.0000,1.4881,0.000,37.24,41.0,3,2064
170012618,199.948,193.121,-0.9000,-2.8466,-15.4366,2.6681,0.000,37.24,41.0,3,2064
170013579,199.948,192.989,0.0000,-2.4315,0.0000,1.6980,0.000,37.24,41.0,3,2064
170014924,200.000,192.857,0.9000,-2.3613,0.0000,-4.7313,0.000,37.24,41.0,3,2064
170015884,200.000,192.527,0.0000,-2.6101,0.0000,2.6516,0.000,37.24,41.0,3,2064
170016892,199.948,192.417,-0.9000,-2.1233,-15.4366,1.6782,0.000,37.24,41.0,3,2064
170017890,199.948,192.286,0.0000,-2.1782,0.0000,-4.6434,0.000,37.24,41.0,3,2064
170018895,200.000,192.110,0.9000,-2.8222,0.0000,1.5969,0.000,37.24,41.0,3,2064
170020215,200.000,191.978,0.0000,-2.4254,0.0000,2.6395,0.000,37.24,41.0,3,2064
170020896,199.948,191.890,-0.9000,-2.0119,-15.4366,1.6925,0.000,37.24,41.0,3,2064
170021901,199.948,191.780,0.0000,-1.9112,0.0000,-4.6028,0.000,37.24,41.0,3,2064
170022872,200.000,191.605,0.9000,-2.7581,0.0000,1.4925,0.000,37.24,41.0,3,2064
170023871,200.000,191.495,0.0000,-2.3186,0.0000,2.4802,0.000,37.24,41.0,3,2064
170025236,199.948,191.385,-0.9000,-1.7540,-15.4366,1.5892,0.000,37.24,41.0,3,2064
170025887,199.948,191.297,0.0000,-1.6960,0.0000,-4.6731,0.000,37.24,41.0,3,2064
170026888,200.000,191.143,0.9000,-2.5032,0.0000,1.4541,0.000,37.24,41.0,3,2064
170028209,200.000,191.033,0.0000,-2.0302,0.0000,2.4758,0.000,37.24,41.0,3,2064
170028576,199.948,190.989,-0.9000,-1.7708,-15.4366,2.0748,0.000,37.24,41.0,3,2064
170029893,199.948,190.945,0.0000,-1.6442,0.0000,1.5299,0.000,37.24,41.0,3,2064
170030580,200.000,190.835,0.9000,-1.6442,0.0000,-4.7808,0.000,37.24,41.0,3,2064
170031899,200.000,190.704,0.0000,-2.1859,0.0000,1.4640,0.000,37.24,41.0,3,2064
170032579,199.948,190.616,-0.9000,-1.9127,-15.4366,2.4615,0.000,37.24,41.0,3,2064
170033579,199.948,190.528,0.0000,-1.3497,0.0000,1.4782,0.000,37.24,41.0,3,2064
170034895,200.000,190.462,0.9000,-1.4046,0.0000,-4.8588,0.000,37.24,41.0,3,2064
170035579,200.000,190.330,0.0000,-2.0638,0.0000,1.3277,0.000,37.24,41.0,3,2064
170036581,199.948,190.242,-0.9000,-1.6655,-15.4366,2.4593,0.000,37.24,41.0,3,2064
170037575,199.948,190.176,0.0000,-1.3817,0.0000,1.4705,0.000,37.24,41.0,3,2064
170038578,200.000,190.088,0.9000,-1.2016,0.0000,-4.8983,0.000,37.24,41.0,3,2064
170039894,200.000,190.000,0.0000,-1.6533,0.0000,1.2025,0.000,37.24,41.0,3,2064
170040577,199.948,189.913,-0.9000,-1.5312,-15.4366,2.2780,0.000,37.24,41.0,3,2064
170041578,199.948,189.847,0.0000,-1.2078,0.0000,1.6386,0.000,37.24,41.0,3,2064
170042550,200.000,189.781,0.9000,-1.1849,0.0000,-4.8983,0.000,37.24,41.0,3,2064
170043572,200.000,189.693,0.0000,-1.6533,0.0000,1.4310,0.000,37.24,41.0,3,2064
170044888,199.948,189.605,-0.9000,-1.5663,-15.4366,2.4352,0.000,37.24,41.0,3,2064
170045572,199.948,189.539,0.0000,-1.0597,0.0000,1.6287,0.000,37.24,41.0,3,2064
170046496,200.000,189.473,0.9000,-1.0475,0.0000,-4.7951,0.000,37.24,41.0,3,2064
170047856,200.000,189.385,0.0000,-1.6732,0.0000,0.9058,0.000,37.24,41.0,3,2064
170048546,199.948,189.319,-0.9000,-1.2123,-15.4366,2.5472,0.000,37.24,41.0,3,2064
170049824,199.948,189.297,0.0000,-1.1482,0.0000,2.4033,0.000,37.24,41.0,3,2064
170050645,200.000,189.209,0.9000,-0.8904,0.0000,-4.6204,0.000,37.24,41.0,3,2064
170051873,200.000,189.122,0.0000,-1.5328,0.0000,1.8023,0.000,37.24,41.0,3,2064
170052547,199.948,189.056,-0.9000,-1.1955,-15.4366,2.1968,0.000,37.24,41.0,3,2064
170053551,199.948,189.012,0.0000,-0.8934,0.0000,1.6035,0.000,37.24,41.0,3,2064
170054862,200.000,188.968,0.9000,-0.6935,0.0000,-4.9522,0.000,37.24,41.0,3,2064
170055613,200.000,188.858,0.0000,-1.6014,0.0000,1.4881,0.000,37.24,41.0,3,2064
170056582,199.948,188.792,-0.9000,-1.1284,-15.4366,2.4461,0.000,37.24,41.0,3,2064
170057605,199.948,188.770,0.0000,-0.6722,0.0000,1.4914,0.000,37.24,41.0,3,2064
170058579,200.000,188.748,0.9000,-0.5730,0.0000,-4.9368,0.000,37.24,41.0,3,2064
170059897,200.000,188.638,0.0000,-1.4763,0.0000,1.2157,0.000,37.24,41.0,3,2064
170060581,199.948,188.572,-0.9000,-1.0384,-15.4366,2.2396,0.000,37.24,41.0,3,2064
170061582,199.948,188.550,0.0000,-0.7164,0.0000,1.4705,0.000,37.24,41.0,3,2064
170062605,200.000,188.506,0.9000,-0.6050,0.0000,-4.7918,0.000,37.24,41.0,3,2064
170063596,200.000,188.418,0.0000,-1.3359,0.0000,1.2772,0.000,37.24,41.0,3,2064
170064865,199.948,188.374,-0.9000,-0.9209,-15.4366,2.3835,0.000,37.24,41.0,3,2064
170065547,199.948,188.352,0.0000,-0.6264,0.0000,1.4815,0.000,37.24,41.0,3,2064
170066551,200.000,188.309,0.9000,-0.4387,0.0000,-5.1093,0.000,37.24,41.0,3,2064
170067926,200.000,188.243,0.0000,-1.2596,0.0000,1.2519,0.000,37.24,41.0,3,2064
170068577,199.948,188.177,-0.9000,-0.6752,-15.4366,2.0199,0.000,37.24,41.0,3,2064
170069920,199.948,188.155,0.0000,-0.5714,0.0000,1.4420,0.000,37.24,41.0,3,2064
170070887,200.000,188.067,0.9000,-1.1543,0.0000,1.1783,0.000,37.24,41.0,3,2064
170072216,200.000,188.045,0.0000,-0.6630,0.0000,2.2506,0.000,37.24,41.0,3,2064
170072883,199.948,188.001,-0.9000,-0.4692,-15.4366,1.4167,0.000,37.24,41.0,3,2064
170073889,199.948,188.001,0.0000,-0.3197,15.2940,-5.0049,0.000,37.24,41.0,3,2064
170075216,200.000,187.935,0.9000,-0.7973,15.4366,8.8370,0.000,37.24,41.0,3,2064
170075890,200.000,188.001,0.0000,0.6600,0.0000,10.7959,0.000,37.24,41.0,3,2064
170076890,199.948,188.111,-0.9000,1.9814,0.0000,0.9871,0.000,37.24,41.0,3,2064
170077945,199.948,188.221,0.0000,1.8929,15.2940,-0.1708,0.000,37.24,41.0,3,2064
170078872,200.000,188.331,0.9000,1.7922,15.4366,6.8792,0.000,37.24,41.0,3,2064
170080200,200.000,188.506,0.0000,2.7581,0.0000,8.4085,0.000,37.24,41.0,3,2064
170080873,199.948,188.726,-0.9000,3.8231,0.0000,0.2939,0.000,37.24,41.0,3,2064
170081906,199.948,188.924,0.0000,3.4859,15.2940,-0.5543,0.000,37.24,41.0,3,2064
170082888,200.000,189.100,0.9000,3.1914,15.4366,6.1288,0.000,37.24,41.0,3,2064
170083886,200.000,189.363,0.0000,4.1909,0.0000,7.4340,0.000,37.24,41.0,3,2064
170085215,199.948,189.649,-0.9000,4.9493,0.0000,-0.0346,0.000,37.24,41.0,3,2064
170085887,199.948,189.891,0.0000,4.5891,15.2940,-0.9575,0.000,37.24,41.0,3,2064
170086887,200.000,190.154,0.9000,4.4030,15.4366,5.3696,0.000,37.24,41.0,3,2064
170088211,200.000,190.462,0.0000,5.2697,0.0000,6.5617,0.000,37.24,41.0,3,2064
170088579,199.948,190.572,-0.9000,5.4955,0.0000,4.3281,0.000,37.24,41.0,3,2064
170089887,199.948,190.813,0.0000,5.9731,15.2940,-0.8696,0.000,37.24,41.0,3,2064
170090581,200.000,191.121,0.9000,5.6405,15.4366,-1.5716,0.000,37.24,41.0,3,2064
170091897,200.000,191.429,0.0000,5.3048,0.0000,4.6797,0.000,37.24,41.0,3,2064
170092582,199.948,191.780,-0.9000,6.1425,0.0000,5.6124,0.000,37.24,41.0,3,2064
170093576,199.948,192.176,0.0000,6.8124,15.2940,-1.0882,0.000,37.24,41.0,3,2064
170094893,200.000,192.527,0.9000,6.3775,15.4366,-2.0517,0.000,37.24,41.0,3,2064
170095581,200.000,192.879,0.0000,6.0449,0.0000,4.1183,0.000,37.24,41.0,3,2064
170096581,199.948,193.296,-0.9000,6.9177,0.0000,5.0785,0.000,37.24,41.0,3,2064
170097574,199.948,193.714,0.0000,7.2869,15.2940,-1.8155,0.000,37.24,41.0,3,2064
170098576,200.000,194.109,0.9000,6.8856,15.4366,-2.4703,0.000,37.24,41.0,3,2064
170099890,200.000,194.461,0.0000,6.5011,0.0000,3.5041,0.000,37.24,41.0,3,2064
170100549,199.948,194.900,-0.9000,7.2641,0.0000,4.7083,0.000,37.24,41.0,3,2064
170101560,199.948,195.340,0.0000,7.7935,15.2940,-1.8683,0.000,37.24,41.0,3,2064
170102577,200.000,195.757,0.9000,7.2625,15.4366,-2.8461,0.000,37.24,41.0,3,2064
170103568,200.000,196.153,0.0000,6.8490,0.0000,3.2745,0.000,37.24,41.0,3,2064
170104892,199.948,196.570,-0.9000,7.5097,0.0000,4.1502,0.000,37.24,41.0,3,2064
170105546,199.948,197.032,0.0000,8.0438,15.2940,-2.1517,0.000,37.24,41.0,3,2064
170106533,200.000,197.449,0.9000,7.3678,15.4366,-2.9394,0.000,37.24,41.0,3,2064
170107956,200.000,197.801,0.0000,6.8994,0.0000,2.5483,0.000,37.24,41.0,3,2064
170108549,199.948,198.328,-0.9000,7.7935,0.0000,4.1062,0.000,37.24,41.0,3,2064
170109868,199.948,198.394,0.0000,7.8286,15.2940,3.8074,0.000,37.24,41.0,3,2064
170110545,200.000,199.185,0.9000,7.6074,15.4366,-3.4602,0.000,37.24,41.0,3,2064
170111866,200.000,199.603,0.0000,7.1374,0.0000,2.7186,0.000,37.24,41.0,3,2064
170112614,199.948,200.042,-0.9000,7.7279,0.0000,3.7283,0.000,37.24,41.0,3,2064
170113579,199.948,200.504,0.0000,8.0850,15.2940,-2.6637,0.000,37.24,41.0,3,2064
170114919,200.000,200.943,0.9000,7.5509,15.4366,-3.5140,0.000,37.24,41.0,3,2064
170115888,200.000,201.778,0.0000,7.6089,0.0000,3.5008,0.000,37.24,41.0,3,2064
170116890,199.948,202.240,-0.9000,8.1079,0.0000,-2.8340,0.000,37.24,41.0,3,2064
170117884,199.948,202.657,0.0000,7.3922,15.2940,-3.6876,0.000,37.24,41.0,3,2064
170118891,200.000,203.074,0.9000,7.0413,15.4366,2.3264,0.000,37.24,41.0,3,2064
170120215,200.000,203.492,0.0000,7.4273,0.0000,3.5118,0.000,37.24,41.0,3,2064
170120881,199.948,203.953,-0.9000,7.8088,0.0000,-2.8065,0.000,37.24,41.0,3,2064
170121889,199.948,204.349,0.0000,7.2213,15.2940,-3.7667,0.000,37.24,41.0,3,2064
170122883,200.000,204.722,0.9000,6.6369,15.4366,2.3593,0.000,37.24,41.0,3,2064
170123945,200.000,205.184,0.0000,7.5158,0.0000,3.1658,0.000,37.24,41.0,3,2064
170125201,199.948,205.601,-0.9000,7.7005,0.0000,-3.0614,0.000,37.24,41.0,3,2064
170125869,199.948,205.997,0.0000,6.9512,15.2940,-3.7546,0.000,37.24,41.0,3,2064
170126867,200.000,206.370,0.9000,6.5469,15.4366,2.3275,0.000,37.24,41.0,3,2064
170128197,200.000,206.766,0.0000,6.9406,0.0000,3.4206,0.000,37.24,41.0,3,2064
170128545,199.948,206.920,-0.9000,7.1511,0.0000,1.6167,0.000,37.24,41.0,3,2064
170129861,199.948,207.205,0.0000,7.4609,15.2940,-3.1218,0.000,37.24,41.0,3,2064
170130610,200.000,207.557,0.9000,6.6613,15.4366,-4.0480,0.000,37.24,41.0,3,2064
170131898,200.000,207.931,0.0000,6.1517,0.0000,2.1814,0.000,37.24,41.0,3,2064
170132579,199.948,208.326,-0.9000,6.7819,0.0000,3.2295,0.000,37.24,41.0,3,2064
170133608,199.948,208.722,0.0000,7.1145,15.2940,-3.0130,0.000,37.24,41.0,3,2064
170134895,200.000,209.095,0.9000,6.5118,15.4366,-4.1370,0.000,37.24,41.0,3,2064
170135579,200.000,209.425,0.0000,6.1028,0.0000,2.3066,0.000,37.24,41.0,3,2064
170136584,199.948,209.798,-0.9000,6.4416,0.0000,3.2427,0.000,37.24,41.0,3,2064
170137577,199.948,210.194,0.0000,6.7834,15.2940,-3.0779,0.000,37.24,41.0,3,2064
170138619,200.000,210.545,0.9000,6.1669,15.4366,-4.3512,0.000,37.24,41.0,3,2064
170139870,200.000,210.853,0.0000,5.6008,0.0000,2.2154,0.000,37.24,41.0,3,2064
170140547,199.948,211.204,-0.9000,6.1273,0.0000,3.1394,0.000,37.24,41.0,3,2064
170141550,199.948,211.600,0.0000,6.4538,15.2940,-3.1471,0.000,37.24,41.0,3,2064
170142545,200.000,211.930,0.9000,5.9350,15.4366,-4.3226,0.000,37.24,41.0,3,2064
170143612,200.000,212.237,0.0000,5.3124,0.0000,2.3154,0.000,37.24,41.0,3,2064
170144895,199.948,212.567,-0.9000,5.7778,0.0000,3.3393,0.000,37.24,41.0,3,2064
170145603,199.948,212.918,0.0000,6.1074,15.2940,-3.3921,0.000,37.24,41.0,3,2064
170146585,200.000,213.226,0.9000,5.4391,15.4366,-4.3336,0.000,37.24,41.0,3,2064
170147894,200.000,213.511,0.0000,4.9599,0.0000,2.2011,0.000,37.24,41.0,3,2064
170148567,199.948,213.819,-0.9000,5.5047,0.0000,3.1943,0.000,37.24,41.0,3,2064
170149899,199.948,213.885,0.0000,5.5535,15.2940,2.9757,0.000,37.24,41.0,3,2064
170150621,200.000,214.456,0.9000,5.0683,15.4366,-4.0941,0.000,37.24,41.0,3,2064
170151873,200.000,214.742,0.0000,4.6487,0.0000,2.5099,0.000,37.24,41.0,3,2064
170152547,199.948,215.028,-0.9000,5.1843,0.0000,3.3448,0.000,37.24,41.0,3,2064
170153619,199.948,215.335,0.0000,5.5428,15.2940,-3.2855,0.000,37.24,41.0,3,2064
170154893,200.000,215.599,0.9000,4.8211,15.4366,-4.3204,0.000,37.24,41.0,3,2064
170155578,200.000,215.863,0.0000,4.3725,0.0000,2.3780,0.000,37.24,41.0,3,2064
170156581,199.948,216.148,-0.9000,4.8684,0.0000,3.2855,0.000,37.24,41.0,3,2064
170157575,199.948,216.434,0.0000,5.2438,15.2940,-3.4921,0.000,37.24,41.0,3,2064
170158573,200.000,216.698,0.9000,4.4564,15.4366,-4.4490,0.000,37.24,41.0,3,2064
170159892,200.000,216.917,0.0000,4.0002,0.0000,2.3736,0.000,37.24,41.0,3,2064
170160581,199.948,217.203,-0.9000,4.6639,0.0000,3.3536,0.000,37.24,41.0,3,2064
170161580,199.948,217.489,0.0000,4.9004,15.2940,-3.4723,0.000,37.24,41.0,3,2064
170162574,200.000,217.708,0.9000,4.1741,15.4366,-4.1633,0.000,37.24,41.0,3,2064
170163574,200.000,217.906,0.0000,3.6522,0.0000,2.6153,0.000,37.24,41.0,3,2064
170164892,199.948,218.170,-0.9000,4.3252,0.0000,3.4778,0.000,37.24,41.0,3,2064
170165580,199.948,218.434,0.0000,4.5998,15.2940,-3.5723,0.000,37.24,41.0,3,2064
170166581,200.000,218.653,0.9000,3.9025,15.4366,-4.1337,0.000,37.24,41.0,3,2064
170167894,200.000,218.851,0.0000,3.3669,0.0000,2.4560,0.000,37.24,41.0,3,2064
170168551,199.948,219.093,-0.9000,4.0093,0.0000,3.3371,0.000,37.24,41.0,3,2064
170169863,199.948,219.115,0.0000,4.1253,15.2940,3.0405,0.000,37.24,41.0,3,2064
170170574,200.000,219.532,0.9000,3.6965,15.4366,-4.4325,0.000,37.24,41.0,3,2064
170171890,200.000,219.708,0.0000,3.2128,0.0000,2.4934,0.000,37.24,41.0,3,2064
170172574,199.948,219.928,-0.9000,3.7942,0.0000,3.4888,0.000,37.24,41.0,3,2064
170173531,199.948,220.169,0.0000,4.1222,15.2940,-3.3371,0.000,37.24,41.0,3,2064
170174868,200.000,220.345,0.9000,3.3974,15.4366,-4.4523,0.000,37.24,41.0,3,2064
170175546,200.000,220.521,0.0000,2.9320,0.0000,2.8120,0.000,37.24,41.0,3,2064
170176657,199.948,220.741,-0.9000,3.5286,0.0000,3.5481,0.000,37.24,41.0,3,2064
170177620,199.948,220.960,0.0000,3.6431,15.2940,-3.5206,0.000,37.24,41.0,3,2064
170178547,200.000,221.114,0.9000,3.1121,15.4366,-4.0392,0.000,37.24,41.0,3,2064
170179868,200.000,221.290,0.0000,2.7596,0.0000,2.6659,0.000,37.24,41.0,3,2064
170180547,199.948,221.466,-0.9000,3.3013,0.0000,3.4393,0.000,37.24,41.0,3,2064
170181600,199.948,221.686,0.0000,3.5576,15.2940,-3.4426,0.000,37.24,41.0,3,2064
170182585,200.000,221.839,0.9000,2.9854,15.4366,-4.4797,0.000,37.24,41.0,3,2064
170183574,200.000,221.971,0.0000,2.5856,0.0000,2.5373,0.000,37.24,41.0,3,2064
170184919,199.948,222.147,-0.9000,3.0159,0.0000,3.4789,0.000,37.24,41.0,3,2064
170185884,199.948,222.477,0.0000,2.6146,15.2940,-4.1732,0.000,37.24,41.0,3,2064
170186885,200.000,222.608,0.9000,2.1431,15.4366,2.6164,0.000,37.24,41.0,3,2064
170188215,200.000,222.784,0.0000,2.8145,0.0000,3.5942,0.000,37.24,41.0,3,2064
170188566,199.948,222.850,-0.9000,3.0648,0.0000,1.6277,0.000,37.24,41.0,3,2064
170189891,199.948,222.960,0.0000,3.2403,15.2940,-3.3569,0.000,37.24,41.0,3,2064
170190592,200.000,223.092,0.9000,2.5444,15.4366,-4.2809,0.000,37.24,41.0,3,2064
170191939,200.000,223.202,0.0000,1.9387,0.0000,2.7604,0.000,37.24,41.0,3,2064
170192549,199.948,223.355,-0.9000,2.5902,0.0000,3.7052,0.000,37.24,41.0,3,2064
170193550,199.948,223.531,0.0000,2.9809,15.2940,-3.3339,0.000,37.24,41.0,3,2064
170194859,200.000,223.641,0.9000,2.2271,15.4366,-4.3314,0.000,37.24,41.0,3,2064
170195548,200.000,223.751,0.0000,1.7586,0.0000,2.9208,0.000,37.24,41.0,3,2064
170196616,199.948,223.883,-0.9000,2.2850,0.0000,3.8337,0.000,37.24,41.0,3,2064
170197577,199.948,224.037,0.0000,2.6421,15.2940,-3.3009,0.000,37.24,41.0,3,2064
170198597,200.000,224.146,0.9000,1.9677,15.4366,-4.3040,0.000,37.24,41.0,3,2064
170199890,200.000,224.234,0.0000,1.5618,0.0000,2.9493,0.000,37.24,41.0,3,2064
170200583,199.948,224.344,-0.9000,2.0989,0.0000,3.6415,0.000,37.24,41.0,3,2064
170201584,199.948,224.498,0.0000,2.2454,15.2940,-3.2591,0.000,37.24,41.0,3,2064
170202627,200.000,224.608,0.9000,1.8853,15.4366,-4.1864,0.000,37.24,41.0,3,2064
170203548,200.000,224.674,0.0000,1.4900,0.0000,3.0076,0.000,37.24,41.0,3,2064
170204866,199.948,224.806,-0.9000,1.9203,0.0000,3.6327,0.000,37.24,41.0,3,2064
170205614,199.948,224.916,0.0000,2.2637,15.2940,-3.2877,0.000,37.24,41.0,3,2064
170206581,200.000,225.003,0.9000,1.5938,15.4366,-4.3358,0.000,37.24,41.0,3,2064
170207888,200.000,225.069,0.0000,1.1223,0.0000,2.8702,0.000,37.24,41.0,3,2064
170208577,199.948,225.201,-0.9000,1.9387,0.0000,3.7469,0.000,37.24,41.0,3,2064
170209890,199.948,225.223,0.0000,1.9890,15.2940,3.4086,0.000,37.24,41.0,3,2064
170210575,200.000,225.399,0.9000,1.5450,15.4366,-4.1765,0.000,37.24,41.0,3,2064
170211897,200.000,225.465,0.0000,1.1116,0.0000,2.7966,0.000,37.24,41.0,3,2064
170212576,199.948,225.575,-0.9000,1.6945,0.0000,3.7843,0.000,37.24,41.0,3,2064
170213578,199.948,225.707,0.0000,2.2377,15.2940,-3.3976,0.000,37.24,41.0,3,2064
170214892,200.000,225.773,0.9000,1.3954,15.4366,-4.1007,0.000,37.24,41.0,3,2064
170215579,200.000,225.816,0.0000,0.9438,0.0000,2.7680,0.000,37.24,41.0,3,2064
170216581,199.948,225.926,-0.9000,1.6381,0.0000,3.6470,0.000,37.24,41.0,3,2064
170217569,199.948,226.036,0.0000,1.9615,15.2940,-3.3569,0.000,37.24,41.0,3,2064
170218575,200.000,226.102,0.9000,1.2444,15.4366,-4.0634,0.000,37.24,41.0,3,2064
170219894,200.000,226.124,0.0000,0.6096,0.0000,3.0801,0.000,37.24,41.0,3,2064
170220578,199.948,226.212,-0.9000,1.4534,0.0000,3.9073,0.000,37.24,41.0,3,2064
170221551,199.948,226.344,0.0000,1.8685,15.2940,-3.0910,0.000,37.24,41.0,3,2064
170222572,200.000,226.388,0.9000,0.9850,15.4366,-4.0699,0.000,37.24,41.0,3,2064
170223569,200.000,226.410,0.0000,0.6401,0.0000,3.2163,0.000,37.24,41.0,3,2064
170224884,199.948,226.498,-0.9000,1.3008,0.0000,4.0381,0.000,37.24,41.0,3,2064
170225572,199.948,226.585,0.0000,1.5770,15.2940,-3.3415,0.000,37.24,41.0,3,2064
170226580,200.000,226.651,0.9000,0.9316,15.4366,-3.9304,0.000,37.24,41.0,3,2064
170227857,200.000,226.673,0.0000,0.5348,0.0000,3.0713,0.000,37.24,41.0,3,2064
170228655,199.948,226.739,-0.9000,1.1223,0.0000,3.8700,0.000,37.24,41.0,3,2064
170229954,199.948,226.761,0.0000,1.2169,15.2940,3.5821,0.000,37.24,41.0,3,2064
170230552,200.000,226.871,0.9000,0.7652,15.4366,-3.9041,0.000,37.24,41.0,3,2064
170231865,200.000,226.893,0.0000,0.3853,0.0000,2.9098,0.000,37.24,41.0,3,2064
170232548,199.948,226.959,-0.9000,0.8675,-15.4366,4.1018,0.000,37.24,41.0,3,2064
170233550,199.948,227.025,0.0000,1.3481,15.2940,-3.3591,0.000,37.24,41.0,3,2064
