t_us,p_cmd_deg,p_act_deg,v_cmd,v_act,t_cmd,t_act,iq,vbus,temp,state,events
63012850,199.948,213.522,0.0000,0.1747,15.2940,-9.7818,-5.366,31.26,45.0,3,0
63013848,200.000,213.457,0.9000,-0.9667,15.4366,4.8555,-5.366,31.26,45.0,3,0
63014851,200.000,213.479,0.0000,0.0130,0.0000,6.9616,-5.366,31.26,45.0,3,0
63016175,199.948,213.544,-0.9000,0.8385,-15.4366,-1.3288,-5.366,31.26,45.0,3,0
63016846,199.948,213.544,0.0000,0.1778,15.2940,-10.0455,-5.366,31.26,45.0,3,0
63017850,200.000,213.479,0.9000,-0.8827,15.4366,4.9906,-5.366,31.26,45.0,3,0
63018924,200.000,213.501,0.0000,0.0191,0.0000,6.8781,-5.366,31.26,45.0,3,0
63019900,199.948,213.544,-0.9000,0.9972,-15.4366,-1.1333,-5.366,31.26,45.0,3,0
63021223,199.948,213.566,0.0000,0.3258,15.2940,-10.1631,-5.366,31.26,45.0,3,0
63021853,200.000,213.501,0.9000,-0.8812,15.4366,5.0005,-5.366,31.26,45.0,3,0
63022922,200.000,213.522,0.0000,0.0618,0.0000,6.8583,-5.366,31.26,45.0,3,0
63024229,199.948,213.566,-0.9000,0.7866,-15.4366,-1.1684,-5.366,31.26,45.0,3,0
63024579,199.948,213.588,0.0000,0.8873,15.2940,-4.4424,-5.366,31.26,45.0,3,0
63025900,200.000,213.588,0.9000,0.1442,15.4366,-10.4311,-5.366,31.26,45.0,3,0
63026583,200.000,213.522,0.0000,-0.9850,0.0000,5.0774,-5.366,31.26,45.0,3,0
63027889,199.948,213.544,-0.9000,0.2068,-15.4366,7.0813,-5.366,31.26,45.0,3,0
63028912,199.948,213.588,0.0000,0.3090,15.2940,-10.4959,-5.366,31.26,45.0,3,0
63029932,200.000,213.522,0.9000,-0.9819,15.4366,5.1027,-5.366,31.26,45.0,3,0
63031176,200.000,213.544,0.0000,-0.0374,0.0000,7.2428,-5.366,31.26,45.0,3,0
63031843,199.948,213.588,-0.9000,0.6905,-15.4366,-1.3035,-5.366,31.26,45.0,3,0
63032846,199.948,213.588,0.0000,0.2968,15.2940,-10.1718,-5.366,31.26,45.0,3,0
63033847,200.000,213.544,0.9000,-0.9483,15.4366,4.9214,-5.366,31.26,45.0,3,0
63034847,200.000,213.544,0.0000,-0.0313,0.0000,7.0616,-5.366,31.26,45.0,3,0
63036169,199.948,213.588,-0.9000,0.8721,-15.4366,-1.3299,-5.366,31.26,45.0,3,0
63036920,199.948,213.588,0.0000,0.1747,15.2940,-10.4146,-5.366,31.26,45.0,3,0
63037905,200.000,213.522,0.9000,-1.0445,15.4366,4.5698,-5.366,31.26,45.0,3,0
63038906,200.000,213.522,0.0000,-0.0343,0.0000,7.0550,-5.366,31.26,45.0,3,0
63039921,199.948,213.588,-0.9000,0.7927,-15.4366,-1.3497,-5.366,31.26,45.0,3,0
63041187,199.948,213.588,0.0000,0.2251,15.2940,-9.8653,-5.366,31.26,45.0,3,0
63041906,200.000,213.522,0.9000,-0.8812,15.4366,5.4081,-5.366,31.26,45.0,3,0
63042907,200.000,213.544,0.0000,0.1396,0.0000,6.7924,-5.366,31.26,45.0,3,0
63044223,199.948,213.610,-0.9000,0.8721,-15.4366,-1.2014,-5.366,31.26,45.0,3,0
63044577,199.948,213.610,0.0000,0.6722,15.2940,-4.4479,-5.366,31.26,45.0,3,0
63045904,200.000,213.610,0.9000,0.2770,15.4366,-10.4256,-5.366,31.26,45.0,3,0
63046607,200.000,213.544,0.0000,-1.0368,0.0000,5.1038,-5.366,31.26,45.0,3,0
63047932,199.948,213.544,-0.9000,-0.0069,-15.4366,7.1187,-5.366,31.26,45.0,3,0
63048549,199.948,213.610,0.0000,0.8125,15.2940,-1.4024,-5.366,31.26,45.0,3,0
63049612,200.000,213.610,0.9000,0.3624,15.4366,-9.8708,-5.366,31.26,45.0,3,0
63050898,200.000,213.544,0.0000,-0.8965,0.0000,5.4114,-5.366,31.26,45.0,3,0
63051578,199.948,213.566,-0.9000,0.0740,-15.4366,6.8539,-5.366,31.26,45.0,3,0
63052579,199.948,213.632,0.0000,0.8736,15.2940,-1.4233,-5.366,31.26,45.0,3,0
63053578,200.000,213.632,0.9000,0.3685,15.4366,-10.2147,-5.366,31.26,45.0,3,0
63054578,200.000,213.566,0.0000,-0.9773,0.0000,4.9544,-5.366,31.26,45.0,3,0
63055897,199.948,213.588,-0.9000,0.1106,-15.4366,7.0418,-5.366,31.26,45.0,3,0
63056573,199.948,213.654,0.0000,0.8415,15.2940,-1.4233,-5.366,31.26,45.0,3,0
63057582,200.000,213.654,0.9000,0.2708,15.4366,-10.5168,-5.366,31.26,45.0,3,0
63058577,200.000,213.588,0.0000,-0.8064,0.0000,5.5081,-5.366,31.26,45.0,3,0
63059577,199.948,213.610,-0.9000,0.1167,-15.4366,6.9814,-5.366,31.26,45.0,3,0
63060894,199.948,213.676,0.0000,1.0079,15.2940,-1.5244,-5.366,31.26,45.0,3,0
63061578,200.000,213.676,0.9000,0.2510,15.4366,-10.5256,-5.366,31.26,45.0,3,0
63062582,200.000,213.610,0.0000,-0.9987,0.0000,5.0543,-5.366,31.26,45.0,3,0
63063889,199.948,213.632,-0.9000,0.0648,-15.4366,7.2264,-5.366,31.26,45.0,3,0
63064575,199.948,213.698,0.0000,0.8827,15.2940,-1.4189,-5.366,31.26,45.0,3,0
63065871,200.000,213.698,0.9000,1.0079,15.4366,-2.3582,-5.366,31.26,45.0,3,0
63066548,200.000,213.632,0.0000,-1.0201,0.0000,4.9741,-5.366,31.26,45.0,3,0
63067895,199.948,213.632,-0.9000,0.0908,-15.4366,7.2165,-5.366,31.26,45.0,3,0
63068900,199.948,213.698,0.0000,0.3471,15.2940,-10.3191,-5.366,31.26,45.0,3,0
63069856,200.000,213.654,0.9000,-0.9133,15.4366,5.0884,-5.366,31.26,45.0,3,0
63071187,200.000,213.654,0.0000,-0.0023,0.0000,7.2187,-5.366,31.26,45.0,3,0
63071845,199.948,213.720,-0.9000,0.9697,-15.4366,-1.5442,-5.366,31.26,45.0,3,0
63072847,199.948,213.720,0.0000,0.3578,15.2940,-10.3883,-5.366,31.26,45.0,3,0
63073943,200.000,213.654,0.9000,-1.0689,15.4366,5.7014,-5.366,31.26,45.0,3,0
63074856,200.000,213.676,0.0000,0.0145,0.0000,7.2253,-5.366,31.26,45.0,3,0
63076176,199.948,213.720,-0.9000,0.8919,-15.4366,-1.5068,-5.366,31.26,45.0,3,0
63076843,199.948,213.720,0.0000,0.3105,15.2940,-10.3883,-5.366,31.26,45.0,3,0
63077845,200.000,213.654,0.9000,-0.9972,15.4366,5.1148,-5.366,31.26,45.0,3,0
63078850,200.000,213.676,0.0000,-0.0404,0.0000,7.2758,-5.366,31.26,45.0,3,0
63079924,199.948,213.742,-0.9000,0.7698,-15.4366,-1.7276,-5.366,31.26,45.0,3,0
63081248,199.948,213.742,0.0000,0.2541,15.2940,-10.2773,-5.366,31.26,45.0,3,0
63081938,200.000,213.676,0.9000,-1.0735,15.4366,5.0873,-5.366,31.26,45.0,3,0
63082907,200.000,213.676,0.0000,-0.0374,0.0000,7.2714,-5.366,31.26,45.0,3,0
63084222,199.948,213.742,-0.9000,0.8324,-15.4366,-1.2398,-5.366,31.26,45.0,3,0
63084574,199.948,213.742,0.0000,0.8232,15.2940,-4.6995,-5.366,31.26,45.0,3,0
63085898,200.000,213.742,0.9000,0.2205,15.4366,-10.6498,-5.366,31.26,45.0,3,0
63086580,200.000,213.654,0.0000,-1.0613,0.0000,5.1796,-5.366,31.26,45.0,3,0
63087926,199.948,213.676,-0.9000,-0.0755,-15.4366,7.3692,-5.366,31.26,45.0,3,0
63088580,199.948,213.720,0.0000,0.8019,15.2940,-1.4629,-5.366,31.26,45.0,3,0
63089582,200.000,213.720,0.9000,0.2358,15.4366,-10.3136,-5.366,31.26,45.0,3,0
63090943,200.000,213.654,0.0000,-1.0796,0.0000,5.1411,-5.366,31.26,45.0,3,0
63091848,199.948,213.720,-0.9000,0.8690,-15.4366,-1.2497,-5.366,31.26,45.0,3,0
63092846,199.948,213.720,0.0000,0.2907,15.2940,-10.3982,-5.366,31.26,45.0,3,0
63093847,200.000,213.654,0.9000,-0.9560,15.4366,5.1279,-5.366,31.26,45.0,3,0
63094847,200.000,213.676,0.0000,0.0191,0.0000,7.2472,-5.366,31.26,45.0,3,0
63096170,199.948,213.720,-0.9000,0.7897,-15.4366,-1.4321,-5.366,31.26,45.0,3,0
63096844,199.948,213.720,0.0000,0.3746,15.2940,-10.3355,-5.366,31.26,45.0,3,0
63097924,200.000,213.654,0.9000,-1.0460,15.4366,5.6542,-5.366,31.26,45.0,3,0
63098905,200.000,213.654,0.0000,-0.0420,0.0000,7.0780,-5.366,31.26,45.0,3,0
63099896,199.948,213.720,-0.9000,0.8629,-15.4366,-1.2959,-5.366,31.26,45.0,3,0
63101243,199.948,213.720,0.0000,0.3532,15.2940,-10.6564,-5.366,31.26,45.0,3,0
63101906,200.000,213.654,0.9000,-0.9926,15.4366,5.1785,-5.366,31.26,45.0,3,0
63102910,200.000,213.654,0.0000,-0.0938,0.0000,7.3813,-5.366,31.26,45.0,3,0
63104173,199.948,213.698,-0.9000,0.7561,-15.4366,-1.2014,-5.366,31.26,45.0,3,0
63104579,199.948,213.720,0.0000,0.8537,15.2940,-4.0128,-5.366,31.26,45.0,3,0
63105897,200.000,213.720,0.9000,0.1671,15.4366,-10.5992,-5.366,31.26,45.0,3,0
63106583,200.000,213.632,0.0000,-1.0933,0.0000,5.1719,-5.366,31.26,45.0,3,0
63107889,199.948,213.654,-0.9000,-0.0496,-15.4366,7.3736,-5.366,31.26,45.0,3,0
63108908,199.948,213.698,0.0000,0.1747,15.2940,-10.4652,-5.366,31.26,45.0,3,0
63109929,200.000,213.610,0.9000,-1.1162,15.4366,5.1115,-5.366,31.26,45.0,3,0
63111174,200.000,213.632,0.0000,-0.1991,0.0000,7.4241,-5.366,31.26,45.0,3,0
63111841,199.948,213.676,-0.9000,0.8461,-15.4366,-1.3805,-5.366,31.26,45.0,3,0
63112845,199.948,213.676,0.0000,0.1152,15.2940,-10.1751,-5.366,31.26,45.0,3,0
63113848,200.000,213.610,0.9000,-1.0292,15.4366,5.0466,-5.366,31.26,45.0,3,0
63114845,200.000,213.610,0.0000,-0.0847,0.0000,7.1857,-5.366,31.26,45.0,3,0
63116166,199.948,213.676,-0.9000,0.8980,-15.4366,-1.3750,-5.366,31.26,45.0,3,0
63116915,199.948,213.654,0.0000,0.1900,15.2940,-10.4179,-5.366,31.26,45.0,3,0
63117906,200.000,213.588,0.9000,-1.1467,15.4366,5.2038,-5.366,31.26,45.0,3,0
63118903,200.000,213.588,0.0000,-0.0908,0.0000,7.2198,-5.366,31.26,45.0,3,0
63119903,199.948,213.654,-0.9000,0.8293,-15.4366,-1.3870,-5.366,31.26,45.0,3,0
63121223,199.948,213.654,0.0000,0.0648,15.2940,-10.5267,-5.366,31.26,45.0,3,0
63121916,200.000,213.566,0.9000,-1.1986,15.4366,5.1994,-5.366,31.26,45.0,3,0
63122909,200.000,213.566,0.0000,-0.1289,0.0000,7.1725,-5.366,31.26,45.0,3,0
63124229,199.948,213.610,-0.9000,0.7500,-15.4366,-1.3178,-5.366,31.26,45.0,3,0
63124566,199.948,213.632,0.0000,0.7118,15.2940,-4.4424,-5.366,31.26,45.0,3,0
63125895,200.000,213.610,0.9000,0.2083,15.4366,-10.2422,-5.366,31.26,45.0,3,0
63126587,200.000,213.544,0.0000,-1.1543,0.0000,5.5322,-5.366,31.26,45.0,3,0
63127942,199.948,213.566,-0.9000,0.0267,-15.4366,6.9374,-5.366,31.26,45.0,3,0
63128576,199.948,213.610,0.0000,0.7042,15.2940,-1.4046,-5.366,31.26,45.0,3,0
63129556,200.000,213.610,0.9000,0.2510,15.4366,-9.8225,-5.366,31.26,45.0,3,0
63130869,200.000,213.566,0.0000,-0.7515,0.0000,4.8280,-5.366,31.26,45.0,3,0
63131548,199.948,213.566,-0.9000,-0.0053,-15.4366,6.9989,-5.366,31.26,45.0,3,0
63132559,199.948,213.610,0.0000,0.7546,15.2940,-1.4200,-5.366,31.26,45.0,3,0
63133605,200.000,213.632,0.9000,0.2953,15.4366,-10.1598,-5.366,31.26,45.0,3,0
63134601,200.000,213.566,0.0000,-0.9773,0.0000,5.4499,-5.366,31.26,45.0,3,0
63135896,199.948,213.588,-0.9000,0.0664,-15.4366,6.9385,-5.366,31.26,45.0,3,0
63136577,199.948,213.632,0.0000,0.9133,15.2940,-1.4749,-5.366,31.26,45.0,3,0
63137582,200.000,213.654,0.9000,0.2876,15.4366,-10.1927,-5.366,31.26,45.0,3,0
63138581,200.000,213.588,0.0000,-0.8476,0.0000,4.9906,-5.366,31.26,45.0,3,0
63139633,199.948,213.610,-0.9000,0.1167,-15.4366,7.1055,-5.366,31.26,45.0,3,0
63140870,199.948,213.654,0.0000,0.8141,15.2940,-1.4453,-5.366,31.26,45.0,3,0
63141548,200.000,213.654,0.9000,0.3090,15.4366,-10.0224,-5.366,31.26,45.0,3,0
63142616,200.000,213.610,0.0000,-0.7485,0.0000,4.9170,-5.366,31.26,45.0,3,0
63143891,199.948,213.632,-0.9000,0.0923,-15.4366,6.9286,-5.366,31.26,45.0,3,0
63144573,199.948,213.698,0.0000,0.9392,15.2940,-1.4980,-5.366,31.26,45.0,3,0
63145890,200.000,213.698,0.9000,1.0368,15.4366,-2.1561,-5.366,31.26,45.0,3,0
63146581,200.000,213.632,0.0000,-0.9499,0.0000,4.9983,-5.366,31.26,45.0,3,0
63147897,199.948,213.654,-0.9000,0.1305,-15.4366,7.1648,-5.366,31.26,45.0,3,0
63148578,199.948,213.720,0.0000,0.9514,15.2940,-1.5266,-5.366,31.26,45.0,3,0
63149581,200.000,213.720,0.9000,0.4097,15.4366,-10.4081,-5.366,31.26,45.0,3,0
63150893,200.000,213.654,0.0000,-0.9712,0.0000,5.0477,-5.366,31.26,45.0,3,0
63151579,199.948,213.676,-0.9000,0.0404,-15.4366,7.2824,-5.366,31.26,45.0,3,0
63152578,199.948,213.742,0.0000,0.8553,15.2940,-1.6309,-5.366,31.26,45.0,3,0
63153576,200.000,213.764,0.9000,0.4417,15.4366,-10.3520,-5.366,31.26,45.0,3,0
63154576,200.000,213.676,0.0000,-1.0872,0.0000,5.0247,-5.366,31.26,45.0,3,0
63155891,199.948,213.698,-0.9000,-0.0237,-15.4366,7.3099,-5.366,31.26,45.0,3,0
63156577,199.948,213.742,0.0000,0.9636,15.2940,-1.5782,-5.366,31.26,45.0,3,0
63157580,200.000,213.764,0.9000,0.3731,15.4366,-10.4289,-5.366,31.26,45.0,3,0
63158549,200.000,213.698,0.0000,-0.9636,0.0000,4.4644,-5.366,31.26,45.0,3,0
63159568,199.948,213.698,-0.9000,0.0038,-15.4366,7.5208,-5.366,31.26,45.0,3,0
63160884,199.948,213.764,0.0000,0.9850,15.2940,-1.5387,-5.366,31.26,45.0,3,0
63161573,200.000,213.764,0.9000,0.2251,15.4366,-10.6157,-5.366,31.26,45.0,3,0
63162581,200.000,213.698,0.0000,-0.9911,0.0000,5.6872,-5.366,31.26,45.0,3,0
63163857,199.948,213.720,-0.9000,0.0587,-15.4366,7.2143,-5.366,31.26,45.0,3,0
63164547,199.948,213.764,0.0000,0.8812,15.2940,-1.3827,-5.366,31.26,45.0,3,0
63165973,200.000,213.786,0.9000,0.9270,15.4366,-2.1528,-5.366,31.26,45.0,3,0
63166555,200.000,213.698,0.0000,-1.0567,0.0000,5.6795,-5.366,31.26,45.0,3,0
63167866,199.948,213.742,-0.9000,0.0206,-15.4366,7.3516,-5.366,31.26,45.0,3,0
63168549,199.948,213.786,0.0000,0.8156,15.2940,-1.5870,-5.366,31.26,45.0,3,0
63169552,200.000,213.786,0.9000,0.3410,15.4366,-10.2993,-5.366,31.26,45.0,3,0
63170926,200.000,213.720,0.0000,-1.1711,0.0000,5.1510,-5.366,31.26,45.0,3,0
63171579,199.948,213.742,-0.9000,0.2113,-15.4366,7.2132,-5.366,31.26,45.0,3,0
63172578,199.948,213.808,0.0000,0.8797,15.2940,-1.6244,-5.366,31.26,45.0,3,0
63173609,200.000,213.808,0.9000,0.3181,15.4366,-10.3333,-5.366,31.26,45.0,3,0
63174579,200.000,213.742,0.0000,-0.9926,0.0000,5.0829,-5.366,31.26,45.0,3,0
63175896,199.948,213.764,-0.9000,0.0267,-15.4366,7.3329,-5.366,31.26,45.0,3,0
63176583,199.948,213.808,0.0000,0.8797,15.2940,-1.6090,-5.366,31.26,45.0,3,0
63177584,200.000,213.808,0.9000,0.2022,15.4366,-10.3202,-5.366,31.26,45.0,3,0
63178612,200.000,213.742,0.0000,-0.9697,0.0000,5.1510,-5.366,31.26,45.0,3,0
63179593,199.948,213.764,-0.9000,-0.0847,-15.4366,7.2681,-5.366,31.26,45.0,3,0
63180866,199.948,213.830,0.0000,0.9392,15.2940,-1.6101,-5.366,31.26,45.0,3,0
63181548,200.000,213.830,0.9000,0.4936,15.4366,-9.9763,-5.366,31.26,45.0,3,0
63182552,200.000,213.764,0.0000,-0.9880,0.0000,4.9632,-5.366,31.26,45.0,3,0
63183923,199.948,213.786,-0.9000,0.0191,-15.4366,7.2428,-5.366,31.26,45.0,3,0
63184580,199.948,213.830,0.0000,0.9697,15.2940,-1.7848,-5.366,31.26,45.0,3,0
63185920,200.000,213.852,0.9000,0.8827,15.4366,-2.3714,-5.366,31.26,45.0,3,0
63186586,200.000,213.786,0.0000,-1.0826,0.0000,5.0565,-5.366,31.26,45.0,3,0
63187900,199.948,213.786,-0.9000,-0.0511,-15.4366,7.3176,-5.366,31.26,45.0,3,0
63188583,199.948,213.852,0.0000,0.9316,15.2940,-1.5749,-5.366,31.26,45.0,3,0
63189586,200.000,213.852,0.9000,0.2159,15.4366,-10.2795,-5.366,31.26,45.0,3,0
63190944,200.000,213.786,0.0000,-0.9712,0.0000,5.1499,-5.366,31.26,45.0,3,0
63191851,199.948,213.852,-0.9000,0.7713,-15.4366,-1.3607,-5.366,31.26,45.0,3,0
63192842,199.948,213.852,0.0000,0.3120,15.2940,-10.3290,-5.366,31.26,45.0,3,0
63193843,200.000,213.786,0.9000,-0.9941,15.4366,5.1301,-5.366,31.26,45.0,3,0
63194919,200.000,213.808,0.0000,0.0511,0.0000,7.0978,-5.366,31.26,45.0,3,0
63195902,199.948,213.874,-0.9000,1.0903,-15.4366,-1.6386,-5.366,31.26,45.0,3,0
63196899,199.948,213.874,0.0000,0.2663,15.2940,-10.2861,-5.366,31.26,45.0,3,0
63197899,200.000,213.808,0.9000,-1.0002,15.4366,5.1236,-5.366,31.26,45.0,3,0
63198902,200.000,213.808,0.0000,-0.0694,0.0000,7.2450,-5.366,31.26,45.0,3,0
63199901,199.948,213.874,-0.9000,0.9941,-15.4366,-1.6013,-5.366,31.26,45.0,3,0
63201224,199.948,213.874,0.0000,0.2785,15.2940,-10.2026,-5.366,31.26,45.0,3,0
63201900,200.000,213.808,0.9000,-1.0201,15.4366,5.1082,-5.366,31.26,45.0,3,0
63202901,200.000,213.830,0.0000,-0.0389,0.0000,7.2264,-5.366,31.26,45.0,3,0
63204220,199.948,213.874,-0.9000,0.8232,-15.4366,-1.5826,-5.366,31.26,45.0,3,0
63204559,199.948,213.896,0.0000,0.8370,15.2940,-4.1205,-5.366,31.26,45.0,3,0
63205896,200.000,213.896,0.9000,0.3639,15.4366,-9.9796,-5.366,31.26,45.0,3,0
63206577,200.000,213.830,0.0000,-0.8843,0.0000,5.4729,-5.366,31.26,45.0,3,0
63207899,199.948,213.830,-0.9000,0.0755,-15.4366,7.0824,-5.366,31.26,45.0,3,0
63208574,199.948,213.896,0.0000,1.0872,15.2940,-1.5716,-5.366,31.26,45.0,3,0
63209581,200.000,213.918,0.9000,0.3716,15.4366,-10.2235,-5.366,31.26,45.0,3,0
63210894,200.000,213.830,0.0000,-1.0933,0.0000,5.0225,-5.366,31.26,45.0,3,0
63211576,199.948,213.852,-0.9000,0.0252,-15.4366,7.2297,-5.366,31.26,45.0,3,0
63212583,199.948,213.918,0.0000,0.8614,15.2940,-1.5474,-5.366,31.26,45.0,3,0
63213553,200.000,213.918,0.9000,0.3304,15.4366,-10.1817,-5.366,31.26,45.0,3,0
63214547,200.000,213.852,0.0000,-0.9072,0.0000,4.4534,-5.366,31.26,45.0,3,0
63215885,199.948,213.852,-0.9000,-0.1015,-15.4366,7.3659,-5.366,31.26,45.0,3,0
63216895,199.948,213.896,0.0000,0.1488,15.2940,-10.3696,-5.366,31.26,45.0,3,0
63217893,200.000,213.830,0.9000,-0.9957,15.4366,4.6248,-5.366,31.26,45.0,3,0
63218899,200.000,213.830,0.0000,-0.2037,0.0000,7.2890,-5.366,31.26,45.0,3,0
63219898,199.948,213.896,-0.9000,0.8888,-15.4366,-1.5134,-5.366,31.26,45.0,3,0
63221168,199.948,213.896,0.0000,0.3151,15.2940,-10.2608,-5.366,31.26,45.0,3,0
63221761,200.000,213.830,0.9000,-1.0994,15.4366,3.7821,-5.366,31.26,45.0,3,0
63222977,200.000,213.830,0.0000,0.0359,0.0000,7.0923,-5.366,31.26,45.0,3,0
63224162,199.948,213.874,-0.9000,0.6554,-15.4366,-1.3794,-5.366,31.26,45.0,3,0
63224548,199.948,213.896,0.0000,0.8034,15.2940,-4.0721,-5.366,31.26,45.0,3,0
63225870,200.000,213.896,0.9000,0.3700,15.4366,-10.2773,-5.366,31.26,45.0,3,0
63226549,200.000,213.830,0.0000,-1.1818,0.0000,5.0906,-5.366,31.26,45.0,3,0
63227867,199.948,213.830,-0.9000,-0.0359,-15.4366,7.2538,-5.366,31.26,45.0,3,0
63228614,199.948,213.896,0.0000,0.9285,15.2940,-1.5507,-5.366,31.26,45.0,3,0
63229582,200.000,213.874,0.9000,0.0481,15.4366,-10.4608,-5.366,31.26,45.0,3,0
63230924,200.000,213.808,0.0000,-1.0079,0.0000,5.1972,-5.366,31.26,45.0,3,0
63231585,199.948,213.830,-0.9000,-0.0526,-15.4366,7.3219,-5.366,31.26,45.0,3,0
63232583,199.948,213.874,0.0000,0.7149,15.2940,-1.5123,-5.366,31.26,45.0,3,0
63233581,200.000,213.874,0.9000,0.2861,15.4366,-10.1191,-5.366,31.26,45.0,3,0
63234581,200.000,213.786,0.0000,-1.1833,0.0000,5.0664,-5.366,31.26,45.0,3,0
63235924,199.948,213.808,-0.9000,-0.0771,-15.4366,7.3274,-5.366,31.26,45.0,3,0
63236608,199.948,213.852,0.0000,0.8339,15.2940,-1.4958,-5.366,31.26,45.0,3,0
63237555,200.000,213.852,0.9000,0.1503,15.4366,-10.2575,-5.366,31.26,45.0,3,0
63238547,200.000,213.786,0.0000,-0.9773,0.0000,4.4775,-5.366,31.26,45.0,3,0
63239547,199.948,213.786,-0.9000,-0.2007,-15.4366,7.4988,-5.366,31.26,45.0,3,0
63240922,199.948,213.830,0.0000,0.6844,15.2940,-1.5969,-5.366,31.26,45.0,3,0
63241583,200.000,213.830,0.9000,0.1289,15.4366,-10.4498,-5.366,31.26,45.0,3,0
63242582,200.000,213.764,0.0000,-1.2398,0.0000,5.3037,-5.366,31.26,45.0,3,0
63243918,199.948,213.764,-0.9000,-0.1289,-15.4366,7.3461,-5.366,31.26,45.0,3,0
63244581,199.948,213.808,0.0000,0.7225,15.2940,-1.5694,-5.366,31.26,45.0,3,0
63245896,200.000,213.830,0.9000,0.7134,15.4366,-2.2462,-5.366,31.26,45.0,3,0
63246585,200.000,213.742,0.0000,-1.0887,0.0000,5.1279,-5.366,31.26,45.0,3,0
63247904,199.948,213.742,-0.9000,-0.2007,-15.4366,7.3626,-5.366,31.26,45.0,3,0
63248586,199.948,213.786,0.0000,0.7805,15.2940,-1.5947,-5.366,31.26,45.0,3,0
63249632,200.000,213.808,0.9000,0.1595,15.4366,-10.3081,-5.366,31.26,45.0,3,0
