t_us,p_cmd_deg,p_act_deg,v_cmd,v_act,t_cmd,t_act,iq,vbus,temp,state,events
210197866,200.000,186.595,0.0000,7.2244,0.0000,-1.8221,0.000,32.24,40.0,3,2048
210198546,200.000,186.990,0.0000,6.9299,0.0000,-1.8034,0.000,32.24,40.0,3,2048
210199546,200.000,187.386,0.0000,6.8093,0.0000,-1.7090,0.000,32.24,40.0,3,2048
210200923,200.000,187.759,0.0000,6.4645,0.0000,-1.5046,0.000,32.24,40.0,3,2048
210201570,200.000,188.133,0.0000,6.2219,0.0000,-1.4277,0.000,32.24,40.0,3,2048
210202613,200.000,188.484,0.0000,6.1288,0.0000,-1.4508,0.000,32.24,40.0,3,2048
210203568,200.000,188.814,0.0000,5.8740,0.0000,-1.5354,0.000,32.24,40.0,3,2048
210204567,200.000,189.144,0.0000,5.7015,0.0000,-1.4738,0.000,32.24,40.0,3,2048
210205938,200.000,189.451,0.0000,5.5947,0.0000,-1.4112,0.000,32.24,40.0,3,2048
210206552,200.000,189.759,0.0000,5.3002,0.0000,-1.2926,0.000,32.24,40.0,3,2048
210207546,200.000,190.044,0.0000,5.3048,0.0000,-1.1497,0.000,32.24,40.0,3,2048
210208541,200.000,190.330,0.0000,5.0805,0.0000,-1.2036,0.000,32.24,40.0,3,2048
210209541,200.000,190.594,0.0000,4.9249,0.0000,-1.0245,0.000,32.24,40.0,3,2048
210210925,200.000,190.857,0.0000,4.5876,0.0000,-1.0531,0.000,32.24,40.0,3,2048
210211610,200.000,191.143,0.0000,4.4961,0.0000,-1.0212,0.000,32.24,40.0,3,2048
210212575,200.000,191.385,0.0000,4.3893,0.0000,-0.9564,0.000,32.24,40.0,3,2048
210213883,200.000,191.626,0.0000,4.2489,0.0000,-1.1102,0.000,32.24,40.0,3,2048
210214612,200.000,191.868,0.0000,4.1573,0.0000,-1.1355,0.000,32.24,40.0,3,2048
210215896,200.000,191.890,0.0000,4.0627,0.0000,-1.1223,0.000,32.24,40.0,3,2048
210216546,200.000,192.308,0.0000,3.8933,0.0000,-0.9531,0.000,32.24,40.0,3,2048
210217928,200.000,192.527,0.0000,3.8186,0.0000,-0.9069,0.000,32.24,40.0,3,2048
210218569,200.000,192.725,0.0000,3.5698,0.0000,-0.8212,0.000,32.24,40.0,3,2048
210219569,200.000,192.945,0.0000,3.6095,0.0000,-0.7531,0.000,32.24,40.0,3,2048
210220883,200.000,193.121,0.0000,3.3974,0.0000,-0.6894,0.000,32.24,40.0,3,2048
210221565,200.000,193.318,0.0000,3.3227,0.0000,-0.6400,0.000,32.24,40.0,3,2048
210222567,200.000,193.494,0.0000,3.1807,0.0000,-0.6707,0.000,32.24,40.0,3,2048
210223562,200.000,193.670,0.0000,3.0846,0.0000,-0.5905,0.000,32.24,40.0,3,2048
210224562,200.000,193.846,0.0000,3.0571,0.0000,-0.6345,0.000,32.24,40.0,3,2048
210225886,200.000,194.000,0.0000,2.8466,0.0000,-0.7026,0.000,32.24,40.0,3,2048
210226579,200.000,194.175,0.0000,2.8496,0.0000,-0.6531,0.000,32.24,40.0,3,2048
210227549,200.000,194.329,0.0000,2.7779,0.0000,-0.6619,0.000,32.24,40.0,3,2048
210228541,200.000,194.461,0.0000,2.6482,0.0000,-0.7410,0.000,32.24,40.0,3,2048
210229586,200.000,194.615,0.0000,2.4971,0.0000,-0.5949,0.000,32.24,40.0,3,2048
210230903,200.000,194.769,0.0000,2.5490,0.0000,-0.6411,0.000,32.24,40.0,3,2048
210231592,200.000,194.900,0.0000,2.3812,0.0000,-0.6872,0.000,32.24,40.0,3,2048
210232558,200.000,195.032,0.0000,2.2850,0.0000,-0.6037,0.000,32.24,40.0,3,2048
210233854,200.000,195.164,0.0000,2.2484,0.0000,-0.5356,0.000,32.24,40.0,3,2048
210234672,200.000,195.296,0.0000,2.1767,0.0000,-0.4927,0.000,32.24,40.0,3,2048
210235960,200.000,195.296,0.0000,2.1859,0.0000,-0.4873,0.000,32.24,40.0,3,2048
210236878,200.000,195.648,0.0000,1.8837,0.0000,-0.3444,0.000,32.24,40.0,3,2048
210238161,200.000,195.757,0.0000,1.9829,0.0000,-0.3785,0.000,32.24,40.0,3,2048
210238836,200.000,195.867,0.0000,1.9677,0.0000,-0.3389,0.000,32.24,40.0,3,2048
210239835,200.000,195.977,0.0000,1.9051,0.0000,-0.2631,0.000,32.24,40.0,3,2048
210241159,200.000,196.065,0.0000,1.7891,0.0000,-0.2346,0.000,32.24,40.0,3,2048
210241836,200.000,196.175,0.0000,1.7510,0.0000,-0.2049,0.000,32.24,40.0,3,2048
210242911,200.000,196.263,0.0000,1.6945,0.0000,-0.2203,0.000,32.24,40.0,3,2048
210243889,200.000,196.351,0.0000,1.6228,0.0000,-0.2532,0.000,32.24,40.0,3,2048
210244919,200.000,196.461,0.0000,1.5267,0.0000,-0.2137,0.000,32.24,40.0,3,2048
210246223,200.000,196.527,0.0000,1.5419,0.0000,-0.1950,0.000,32.24,40.0,3,2048
210246896,200.000,196.614,0.0000,1.3252,0.0000,-0.2203,0.000,32.24,40.0,3,2048
210247896,200.000,196.702,0.0000,1.4549,0.0000,-0.1917,0.000,32.24,40.0,3,2048
210248898,200.000,196.768,0.0000,1.3741,0.0000,-0.1653,0.000,32.24,40.0,3,2048
210249897,200.000,196.856,0.0000,1.3039,0.0000,-0.1774,0.000,32.24,40.0,3,2048
210251243,200.000,196.944,0.0000,1.3161,0.0000,-0.1544,0.000,32.24,40.0,3,2048
210251911,200.000,197.010,0.0000,1.3420,0.0000,-0.1533,0.000,32.24,40.0,3,2048
210252837,200.000,197.076,0.0000,1.2215,0.0000,-0.1390,0.000,32.24,40.0,3,2048
210254161,200.000,197.142,0.0000,1.2642,0.0000,-0.1346,0.000,32.24,40.0,3,2048
210254542,200.000,197.164,0.0000,1.2673,0.0000,-0.1588,0.000,32.24,40.0,3,2048
210255867,200.000,197.208,0.0000,1.1192,0.0000,-0.1697,0.000,32.24,40.0,3,2048
210256541,200.000,197.274,0.0000,1.2856,0.0000,-0.1686,0.000,32.24,40.0,3,2048
210257926,200.000,197.340,0.0000,1.1681,0.0000,-0.1873,0.000,32.24,40.0,3,2048
210258575,200.000,197.405,0.0000,1.0613,0.0000,-0.1016,0.000,32.24,40.0,3,2048
210259614,200.000,197.449,0.0000,1.0536,0.0000,-0.1544,0.000,32.24,40.0,3,2048
210260894,200.000,197.515,0.0000,1.0262,0.0000,-0.1456,0.000,32.24,40.0,3,2048
210261571,200.000,197.581,0.0000,1.1666,0.0000,-0.1390,0.000,32.24,40.0,3,2048
210262635,200.000,197.647,0.0000,0.8888,0.0000,-0.1577,0.000,32.24,40.0,3,2048
210263545,200.000,197.691,0.0000,1.0323,0.0000,-0.1500,0.000,32.24,40.0,3,2048
210264600,200.000,197.735,0.0000,0.8980,0.0000,-0.1280,0.000,32.24,40.0,3,2048
210265890,200.000,197.801,0.0000,0.8614,0.0000,-0.1148,0.000,32.24,40.0,3,2048
210266572,200.000,197.845,0.0000,0.8431,0.0000,-0.0829,0.000,32.24,40.0,3,2048
210267569,200.000,197.911,0.0000,0.8934,0.0000,-0.0950,0.000,32.24,40.0,3,2048
210268564,200.000,197.955,0.0000,0.9453,0.0000,-0.0555,0.000,32.24,40.0,3,2048
210269564,200.000,197.999,0.0000,0.9117,0.0000,-0.0412,0.000,32.24,40.0,3,2048
210270884,200.000,198.043,0.0000,0.9667,0.0000,-0.0522,0.000,32.24,40.0,3,2048
210271570,200.000,198.087,0.0000,0.6950,0.0000,-0.0368,0.000,32.24,40.0,3,2048
210272570,200.000,198.131,0.0000,0.8034,0.0000,-0.0412,0.000,32.24,40.0,3,2048
210273893,200.000,198.174,0.0000,0.6218,0.0000,-0.0291,0.000,32.24,40.0,3,2048
210274547,200.000,198.218,0.0000,0.6722,0.0000,-0.0390,0.000,32.24,40.0,3,2048
210275865,200.000,198.218,0.0000,0.7012,0.0000,-0.0302,0.000,32.24,40.0,3,2048
210276589,200.000,198.284,0.0000,0.7225,0.0000,-0.0214,0.000,32.24,40.0,3,2048
210277912,200.000,198.328,0.0000,0.6813,0.0000,-0.0148,0.000,32.24,40.0,3,2048
210278591,200.000,198.372,0.0000,0.7118,0.0000,0.0247,0.000,32.24,40.0,3,2048
210279599,200.000,198.394,0.0000,0.5257,0.0000,0.0093,0.000,32.24,40.0,3,2048
210280870,200.000,198.438,0.0000,0.6081,0.0000,0.0412,0.000,32.24,40.0,3,2048
210281671,200.000,198.460,0.0000,0.6020,0.0000,0.0599,0.000,32.24,40.0,3,2048
210282583,200.000,198.504,0.0000,0.5348,0.0000,0.0291,0.000,32.24,40.0,3,2048
210283541,200.000,198.526,0.0000,0.6569,0.0000,0.0225,0.000,32.24,40.0,3,2048
210284557,200.000,198.570,0.0000,0.5531,0.0000,0.0214,0.000,32.24,40.0,3,2048
210285869,200.000,198.592,0.0000,0.4784,0.0000,0.0511,0.000,32.24,40.0,3,2048
210286650,200.000,198.614,0.0000,0.4982,0.0000,0.0412,0.000,32.24,40.0,3,2048
210287551,200.000,198.636,0.0000,0.4540,0.0000,0.0401,0.000,32.24,40.0,3,2048
210288541,200.000,198.680,0.0000,0.4372,0.0000,0.0434,0.000,32.24,40.0,3,2048
210289541,200.000,198.702,0.0000,0.4677,0.0000,0.0610,0.000,32.24,40.0,3,2048
210290869,200.000,198.724,0.0000,0.5531,0.0000,0.0599,0.000,32.24,40.0,3,2048
210291604,200.000,198.746,0.0000,0.4402,0.0000,0.0511,0.000,32.24,40.0,3,2048
210292607,200.000,198.768,0.0000,0.3960,0.0000,0.1038,0.000,32.24,40.0,3,2048
210293890,200.000,198.790,0.0000,0.3685,0.0000,0.0939,0.000,32.24,40.0,3,2048
210294568,200.000,198.812,0.0000,0.3777,0.0000,0.0764,0.000,32.24,40.0,3,2048
210295888,200.000,198.812,0.0000,0.3288,0.0000,0.0972,0.000,32.24,40.0,3,2048
210296596,200.000,198.878,0.0000,0.3029,0.0000,0.1577,0.000,32.24,40.0,3,2048
210297937,200.000,198.878,0.0000,0.3456,0.0000,0.1335,0.000,32.24,40.0,3,2048
210298546,200.000,198.922,0.0000,0.4479,0.0000,0.1632,0.000,32.24,40.0,3,2048
210299546,200.000,198.922,0.0000,0.2235,0.0000,0.1664,0.000,32.24,40.0,3,2048
210300864,200.000,198.944,0.0000,0.5470,0.0000,0.1302,0.000,32.24,40.0,3,2048
210301550,200.000,198.965,0.0000,0.3151,0.0000,0.1588,0.000,32.24,40.0,3,2048
210302611,200.000,198.987,0.0000,0.3899,0.0000,0.1115,0.000,32.24,40.0,3,2048
210303604,200.000,199.009,0.0000,0.3532,0.0000,0.1653,0.000,32.24,40.0,3,2048
210304568,200.000,199.009,0.0000,0.2266,0.0000,0.1225,0.000,32.24,40.0,3,2048
210305891,200.000,199.031,0.0000,0.2998,0.0000,0.1664,0.000,32.24,40.0,3,2048
210306639,200.000,199.053,0.0000,0.4814,0.0000,0.1423,0.000,32.24,40.0,3,2048
210307548,200.000,199.075,0.0000,0.3243,0.0000,0.1258,0.000,32.24,40.0,3,2048
210308548,200.000,199.075,0.0000,0.2312,0.0000,0.1214,0.000,32.24,40.0,3,2048
210309605,200.000,199.097,0.0000,0.2815,0.0000,0.0829,0.000,32.24,40.0,3,2048
210310894,200.000,199.119,0.0000,0.2586,0.0000,0.1214,0.000,32.24,40.0,3,2048
210311574,200.000,199.141,0.0000,0.3853,0.0000,0.0720,0.000,32.24,40.0,3,2048
210312569,200.000,199.163,0.0000,0.3548,0.0000,0.0764,0.000,32.24,40.0,3,2048
210313881,200.000,199.163,0.0000,0.0923,0.0000,0.0851,0.000,32.24,40.0,3,2048
210314571,200.000,199.185,0.0000,0.1473,0.0000,0.0906,0.000,32.24,40.0,3,2048
210315890,200.000,199.185,0.0000,0.1015,0.0000,0.1060,0.000,32.24,40.0,3,2048
210316574,200.000,199.207,0.0000,0.1823,0.0000,0.0950,0.000,32.24,40.0,3,2048
210317898,200.000,199.229,0.0000,0.2159,0.0000,0.0851,0.000,32.24,40.0,3,2048
210318587,200.000,199.251,0.0000,0.2174,0.0000,0.1027,0.000,32.24,40.0,3,2048
210319547,200.000,199.251,0.0000,0.2785,0.0000,0.1115,0.000,32.24,40.0,3,2048
210320876,200.000,199.273,0.0000,0.0984,0.0000,0.1027,0.000,32.24,40.0,3,2048
210321595,200.000,199.273,0.0000,0.1961,0.0000,0.0972,0.000,32.24,40.0,3,2048
210322599,200.000,199.295,0.0000,0.1823,0.0000,0.1214,0.000,32.24,40.0,3,2048
210323467,200.000,199.295,0.0000,0.1335,0.0000,0.1247,0.000,32.24,40.0,3,2048
210324545,200.000,199.317,0.0000,0.2266,0.0000,0.1148,0.000,32.24,40.0,3,2048
210325869,200.000,199.317,0.0000,0.1411,0.0000,0.1478,0.000,32.24,40.0,3,2048
210326667,200.000,199.339,0.0000,0.2617,0.0000,0.1313,0.000,32.24,40.0,3,2048
210327585,200.000,199.339,0.0000,0.1274,0.0000,0.1401,0.000,32.24,40.0,3,2048
210328543,200.000,199.339,0.0000,0.0740,0.0000,0.0906,0.000,32.24,40.0,3,2048
210329558,200.000,199.361,0.0000,0.2190,0.0000,0.1555,0.000,32.24,40.0,3,2048
210330870,200.000,199.361,0.0000,0.1457,0.0000,0.1214,0.000,32.24,40.0,3,2048
210331600,200.000,199.383,0.0000,0.1381,0.0000,0.1730,0.000,32.24,40.0,3,2048
210332548,200.000,199.383,0.0000,0.0359,0.0000,0.1071,0.000,32.24,40.0,3,2048
210333879,200.000,199.383,0.0000,0.1381,0.0000,0.1346,0.000,32.24,40.0,3,2048
210334543,200.000,199.405,0.0000,0.2022,0.0000,0.1247,0.000,32.24,40.0,3,2048
210335912,200.000,199.405,0.0000,0.1549,0.0000,0.1225,0.000,32.24,40.0,3,2048
210336550,200.000,199.405,0.0000,0.1976,0.0000,0.1291,0.000,32.24,40.0,3,2048
210337996,200.000,199.427,0.0000,0.1137,0.0000,0.1642,0.000,32.24,40.0,3,2048
210338548,200.000,199.427,0.0000,0.2327,0.0000,0.1335,0.000,32.24,40.0,3,2048
210339547,200.000,199.449,0.0000,0.1289,0.0000,0.1016,0.000,32.24,40.0,3,2048
210340859,200.000,199.449,0.0000,0.2251,0.0000,0.1423,0.000,32.24,40.0,3,2048
210341546,200.000,199.449,0.0000,0.0267,0.0000,0.1038,0.000,32.24,40.0,3,2048
210342604,200.000,199.471,0.0000,0.1747,0.0000,0.1346,0.000,32.24,40.0,3,2048
210343597,200.000,199.471,0.0000,0.2068,0.0000,0.0775,0.000,32.24,40.0,3,2048
210344575,200.000,199.471,0.0000,0.1442,0.0000,0.1489,0.000,32.24,40.0,3,2048
210345889,200.000,199.471,0.0000,0.0999,0.0000,0.1159,0.000,32.24,40.0,3,2048
210346579,200.000,199.493,0.0000,0.0618,0.0000,0.1115,0.000,32.24,40.0,3,2048
210347643,200.000,199.515,0.0000,0.1671,0.0000,0.0950,0.000,32.24,40.0,3,2048
210348544,200.000,199.515,0.0000,0.0938,0.0000,0.1060,0.000,32.24,40.0,3,2048
210349542,200.000,199.515,0.0000,0.1091,0.0000,0.1500,0.000,32.24,40.0,3,2048
210350870,200.000,199.515,0.0000,0.1076,0.0000,0.0818,0.000,32.24,40.0,3,2048
210351542,200.000,199.537,0.0000,0.1778,0.0000,0.0994,0.000,32.24,40.0,3,2048
210352613,200.000,199.537,0.0000,0.1274,0.0000,0.1456,0.000,32.24,40.0,3,2048
210353932,200.000,199.537,0.0000,0.0099,0.0000,0.0950,0.000,32.24,40.0,3,2048
210354579,200.000,199.537,0.0000,0.1228,0.0000,0.1170,0.000,32.24,40.0,3,2048
210355895,200.000,199.537,0.0000,0.1350,0.0000,0.1170,0.000,32.24,40.0,3,2048
210356574,200.000,199.559,0.0000,0.0282,0.0000,0.0917,0.000,32.24,40.0,3,2048
210357967,200.000,199.559,0.0000,0.0496,0.0000,0.1280,0.000,32.24,40.0,3,2048
210358546,200.000,199.559,0.0000,0.1183,0.0000,0.1038,0.000,32.24,40.0,3,2048
210359580,200.000,199.581,0.0000,0.0572,0.0000,0.0829,0.000,32.24,40.0,3,2048
210360916,200.000,199.581,0.0000,0.1045,0.0000,0.1170,0.000,32.24,40.0,3,2048
210361576,200.000,199.581,0.0000,0.0038,0.0000,0.1236,0.000,32.24,40.0,3,2048
210362576,200.000,199.581,0.0000,0.1442,0.0000,0.0764,0.000,32.24,40.0,3,2048
210363569,200.000,199.581,0.0000,0.0237,0.0000,0.0961,0.000,32.24,40.0,3,2048
210364569,200.000,199.603,0.0000,-0.0282,0.0000,0.1137,0.000,32.24,40.0,3,2048
210365889,200.000,199.603,0.0000,0.1167,0.0000,0.1005,0.000,32.24,40.0,3,2048
210366575,200.000,199.603,0.0000,0.0664,0.0000,0.1049,0.000,32.24,40.0,3,2048
210367576,200.000,199.603,0.0000,0.0465,0.0000,0.0873,0.000,32.24,40.0,3,2048
210368581,200.000,199.625,0.0000,0.1686,0.0000,0.1060,0.000,32.24,40.0,3,2048
210369545,200.000,199.625,0.0000,0.1946,0.0000,0.1335,0.000,32.24,40.0,3,2048
210370865,200.000,199.625,0.0000,0.1076,0.0000,0.1346,0.000,32.24,40.0,3,2048
210371598,200.000,199.625,0.0000,0.1274,0.0000,0.0983,0.000,32.24,40.0,3,2048
210372599,200.000,199.625,0.0000,-0.1152,0.0000,0.1181,0.000,32.24,40.0,3,2048
210373916,200.000,199.625,0.0000,0.2037,0.0000,0.0884,0.000,32.24,40.0,3,2048
210374554,200.000,199.625,0.0000,-0.0221,0.0000,0.1082,0.000,32.24,40.0,3,2048
210375867,200.000,199.625,0.0000,0.0450,0.0000,0.1203,0.000,32.24,40.0,3,2048
210376668,200.000,199.625,0.0000,-0.0130,0.0000,0.0972,0.000,32.24,40.0,3,2048
210377902,200.000,199.647,0.0000,0.1060,0.0000,0.0950,0.000,32.24,40.0,3,2048
210378548,200.000,199.647,0.0000,-0.0175,0.0000,0.1137,0.000,32.24,40.0,3,2048
210379565,200.000,199.647,0.0000,0.0298,0.0000,0.0764,0.000,32.24,40.0,3,2048
210380861,200.000,199.647,0.0000,-0.0160,0.0000,0.1225,0.000,32.24,40.0,3,2048
210381599,200.000,199.669,0.0000,0.1564,0.0000,0.1390,0.000,32.24,40.0,3,2048
210382548,200.000,199.647,0.0000,-0.1320,0.0000,0.0720,0.000,32.24,40.0,3,2048
210383560,200.000,199.669,0.0000,0.0877,0.0000,0.1093,0.000,32.24,40.0,3,2048
210384542,200.000,199.647,0.0000,-0.0008,0.0000,0.1203,0.000,32.24,40.0,3,2048
210385910,200.000,199.669,0.0000,0.0023,0.0000,0.0753,0.000,32.24,40.0,3,2048
210386548,200.000,199.669,0.0000,-0.0542,0.0000,0.1038,0.000,32.24,40.0,3,2048
210387675,200.000,199.669,0.0000,0.0877,0.0000,0.1324,0.000,32.24,40.0,3,2048
210388543,200.000,199.669,0.0000,0.0267,0.0000,0.0895,0.000,32.24,40.0,3,2048
210389542,200.000,199.669,0.0000,0.0435,0.0000,0.1093,0.000,32.24,40.0,3,2048
210390870,200.000,199.669,0.0000,0.0755,0.0000,0.0961,0.000,32.24,40.0,3,2048
210391544,200.000,199.669,0.0000,-0.0328,0.0000,0.1181,0.000,32.24,40.0,3,2048
210392608,200.000,199.669,0.0000,0.0099,0.0000,0.0906,0.000,32.24,40.0,3,2048
210393926,200.000,199.669,0.0000,-0.0862,0.0000,0.1225,0.000,32.24,40.0,3,2048
210394574,200.000,199.669,0.0000,-0.0130,0.0000,0.0851,0.000,32.24,40.0,3,2048
210395889,200.000,199.669,0.0000,-0.0984,0.0000,0.0862,0.000,32.24,40.0,3,2048
210396579,200.000,199.669,0.0000,-0.0130,0.0000,0.1500,0.000,32.24,40.0,3,2048
210397964,200.000,199.669,0.0000,0.0481,0.0000,0.0775,0.000,32.24,40.0,3,2048
210398879,200.000,199.669,0.0000,-0.1457,0.0000,0.1533,0.000,32.24,40.0,3,2048
210399873,200.000,199.669,0.0000,-0.0435,0.0000,0.1181,0.000,32.24,40.0,3,2048
210401190,200.000,199.669,0.0000,0.0175,0.0000,0.0928,0.000,32.24,40.0,3,2048
210401878,200.000,199.669,0.0000,-0.0237,0.0000,0.0994,0.000,32.24,40.0,3,2048
210402871,200.000,199.669,0.0000,0.1244,0.0000,0.1247,0.000,32.24,40.0,3,2048
210403873,200.000,199.669,0.0000,-0.0069,0.0000,0.0939,0.000,32.24,40.0,3,2048
210404907,200.000,199.669,0.0000,-0.0679,0.0000,0.1115,0.000,32.24,40.0,3,2048
210406220,200.000,199.669,0.0000,0.0008,0.0000,0.1280,0.000,32.24,40.0,3,2048
210406888,200.000,199.669,0.0000,-0.0740,0.0000,0.1126,0.000,32.24,40.0,3,2048
210407913,200.000,199.669,0.0000,-0.1350,0.0000,0.1203,0.000,32.24,40.0,3,2048
210408897,200.000,199.669,0.0000,-0.1060,0.0000,0.0884,0.000,32.24,40.0,3,2048
210409897,200.000,199.691,0.0000,0.1762,0.0000,0.1258,0.000,32.24,40.0,3,2048
210411217,200.000,199.669,0.0000,-0.0145,0.0000,0.1159,0.000,32.24,40.0,3,2048
210411887,200.000,199.669,0.0000,0.1030,0.0000,0.1214,0.000,32.24,40.0,3,2048
210412930,200.000,199.669,0.0000,0.0237,0.0000,0.1489,0.000,32.24,40.0,3,2048
210414189,200.000,199.669,0.0000,-0.0191,0.0000,0.0928,0.000,32.24,40.0,3,2048
210414543,200.000,199.669,0.0000,0.0542,0.0000,0.1203,0.000,32.24,40.0,3,2048
210415881,200.000,199.669,0.0000,0.0023,0.0000,0.0917,0.000,32.24,40.0,3,2048
210416602,200.000,199.669,0.0000,0.0511,0.0000,0.1686,0.000,32.24,40.0,3,2048
210417899,200.000,199.669,0.0000,-0.0008,0.0000,0.0983,0.000,32.24,40.0,3,2048
210418575,200.000,199.669,0.0000,-0.0526,0.0000,0.1148,0.000,32.24,40.0,3,2048
210419575,200.000,199.691,0.0000,0.1091,0.0000,0.0829,0.000,32.24,40.0,3,2048
210420891,200.000,199.669,0.0000,0.0435,0.0000,0.1291,0.000,32.24,40.0,3,2048
210421573,200.000,199.691,0.0000,0.0572,0.0000,0.0950,0.000,32.24,40.0,3,2048
210422574,200.000,199.669,0.0000,-0.0999,0.0000,0.1049,0.000,32.24,40.0,3,2048
210423569,200.000,199.669,0.0000,0.0526,0.0000,0.1060,0.000,32.24,40.0,3,2048
210424571,200.000,199.669,0.0000,-0.0969,0.0000,0.0665,0.000,32.24,40.0,3,2048
210425902,200.000,199.669,0.0000,-0.0053,0.0000,0.1423,0.000,32.24,40.0,3,2048
210426546,200.000,199.669,0.0000,-0.0160,0.0000,0.1027,0.000,32.24,40.0,3,2048
210427555,200.000,199.669,0.0000,-0.0984,0.0000,0.1093,0.000,32.24,40.0,3,2048
210428594,200.000,199.691,0.0000,0.0603,0.0000,0.1082,0.000,32.24,40.0,3,2048
210429589,200.000,199.669,0.0000,-0.0481,0.0000,0.0983,0.000,32.24,40.0,3,2048
210430917,200.000,199.691,0.0000,0.0633,0.0000,0.1577,0.000,32.24,40.0,3,2048
210431545,200.000,199.691,0.0000,0.0252,0.0000,0.0994,0.000,32.24,40.0,3,2048
210432570,200.000,199.669,0.0000,-0.0038,0.0000,0.1291,0.000,32.24,40.0,3,2048
210433863,200.000,199.691,0.0000,-0.0099,0.0000,0.1291,0.000,32.24,40.0,3,2048
210434543,200.000,199.691,0.0000,-0.0359,0.0000,0.0895,0.000,32.24,40.0,3,2048
210435887,200.000,199.691,0.0000,0.0359,0.0000,0.1016,0.000,32.24,40.0,3,2048
210436542,200.000,199.669,0.0000,-0.0221,0.0000,0.1445,0.000,32.24,40.0,3,2048
210437925,200.000,199.669,0.0000,0.1030,0.0000,0.1005,0.000,32.24,40.0,3,2048
210438547,200.000,199.691,0.0000,0.0389,0.0000,0.1467,0.000,32.24,40.0,3,2048
210439649,200.000,199.669,0.0000,-0.0923,0.0000,0.1313,0.000,32.24,40.0,3,2048
210440869,200.000,199.669,0.0000,0.0191,0.0000,0.1236,0.000,32.24,40.0,3,2048
210441544,200.000,199.691,0.0000,0.0908,0.0000,0.0906,0.000,32.24,40.0,3,2048
210442547,200.000,199.691,0.0000,-0.0404,0.0000,0.1280,0.000,32.24,40.0,3,2048
210443604,200.000,199.669,0.0000,-0.0237,0.0000,0.1368,0.000,32.24,40.0,3,2048
210444576,200.000,199.669,0.0000,-0.0557,0.0000,0.1027,0.000,32.24,40.0,3,2048
210445926,200.000,199.669,0.0000,-0.0389,0.0000,0.1038,0.000,32.24,40.0,3,2048
210446578,200.000,199.669,0.0000,-0.0526,0.0000,0.1225,0.000,32.24,40.0,3,2048
210447579,200.000,199.691,0.0000,0.0114,0.0000,0.0654,0.000,32.24,40.0,3,2048
210448593,200.000,199.669,0.0000,0.0221,0.0000,0.1159,0.000,32.24,40.0,3,2048
210449626,200.000,199.691,0.0000,0.1015,0.0000,0.0917,0.000,32.24,40.0,3,2048
