t_us,p_cmd_deg,p_act_deg,v_cmd,v_act,t_cmd,t_act,iq,vbus,temp,state,events
91538937,212.611,212.611,0.0000,0.0648,0.0000,-0.0005,0.000,32.44,35.0,1,2049
91540182,212.611,212.611,0.0000,-0.0526,0.0000,-0.0005,0.000,32.44,35.0,1,2049
91540732,212.611,212.611,0.0000,-0.0191,0.0000,-0.0005,0.000,32.44,35.0,1,2049
91541878,212.611,212.633,0.0000,-0.0237,0.0000,-0.0005,0.000,32.44,35.0,1,2049
91543175,212.633,212.611,0.0000,0.0847,0.0000,-0.0005,0.000,32.44,35.0,1,2049
91543621,212.611,212.611,0.0000,0.0206,0.0000,-0.0005,0.000,32.44,35.0,1,2049
91544927,212.611,212.611,0.0000,-0.0206,0.0000,-0.0005,0.000,32.44,35.0,1,2049
91545547,212.611,212.633,0.0000,0.0496,0.0000,-0.0005,0.000,32.44,35.0,1,2049
91546869,212.633,212.611,0.0000,0.0267,0.0000,-0.0005,0.000,32.44,35.0,1,2049
91547606,212.611,212.611,0.0000,-0.0923,0.0000,-0.0005,0.000,32.44,35.0,1,2049
91548571,212.611,212.633,0.0000,0.0267,0.0000,-0.0005,0.000,32.44,35.0,1,2049
91549881,212.633,212.611,0.0000,0.0130,0.0000,-0.0005,0.000,32.44,35.0,1,2049
91550867,212.611,212.611,0.0000,-0.1030,0.0000,-0.0005,0.000,32.44,35.0,1,2049
91551863,212.611,212.611,0.0000,0.0008,0.0000,-0.0005,0.000,32.44,35.0,1,2049
91552866,212.611,212.611,0.0000,0.0572,0.0000,-0.0005,0.000,32.44,35.0,1,2049
91553862,212.611,212.633,0.0000,0.0374,0.0000,-0.0005,0.000,32.44,35.0,1,2049
91555187,212.633,212.611,0.0000,-0.0328,0.0000,-0.0005,0.000,32.44,35.0,1,2049
91555864,212.611,212.611,0.0000,-0.0130,0.0000,-0.0005,0.000,32.44,35.0,1,2049
91556865,212.611,212.611,0.0000,0.0160,0.0000,-0.0005,0.000,32.44,35.0,1,2049
91557863,212.611,212.611,0.0000,-0.0343,0.0000,-0.0005,0.000,32.44,35.0,1,2049
91558862,212.611,212.611,0.0000,0.0862,0.0000,-0.0005,0.000,32.44,35.0,1,2049
91560185,212.611,212.611,0.0000,-0.0313,0.0000,-0.0005,0.000,32.44,35.0,1,2049
91560868,212.611,212.611,0.0000,-0.0923,0.0000,-0.0005,0.000,32.44,35.0,1,2049
91561864,212.611,212.611,0.0000,-0.0969,0.0000,-0.0005,0.000,32.44,35.0,1,2049
91563186,212.611,212.611,0.0000,0.0557,0.0000,-0.0005,0.000,32.44,35.0,1,2049
91563565,212.611,212.611,0.0000,-0.0267,0.0000,-0.0005,0.000,32.44,35.0,1,2049
91564883,212.611,212.633,0.0000,0.0435,0.0000,-0.0005,0.000,32.44,35.0,1,2049
91565865,212.633,212.633,0.0000,-0.0298,0.0000,-0.0005,0.000,32.44,35.0,1,2049
91567187,212.633,212.611,0.0000,-0.0755,0.0000,-0.0005,0.000,32.44,35.0,1,2049
91567847,212.611,212.611,0.0000,-0.0252,0.0000,-0.0005,0.000,32.44,35.0,1,2049
91568852,212.611,212.633,0.0000,0.0404,0.0000,-0.0005,0.000,32.44,35.0,1,2049
91570161,212.633,212.611,0.0000,-0.0328,0.0000,-0.0005,0.000,32.44,35.0,1,2049
91570855,212.611,212.611,0.0000,-0.0023,0.0000,-0.0005,0.000,32.44,35.0,1,2049
91571867,212.611,212.611,0.0000,0.0160,0.0000,-0.0005,0.000,32.44,35.0,1,2049
91572862,212.611,212.611,0.0000,-0.0923,0.0000,-0.0005,0.000,32.44,35.0,1,2049
91573861,212.611,212.633,0.0000,-0.0145,0.0000,-0.0005,0.000,32.44,35.0,1,2049
91575086,212.633,212.611,0.0000,-0.0359,0.0000,-0.0005,0.000,32.44,35.0,1,2049
91575847,212.611,212.611,0.0000,-0.1564,0.0000,-0.0005,0.000,32.44,35.0,1,2049
91576850,212.611,212.611,0.0000,0.0267,0.0000,-0.0005,0.000,32.44,35.0,1,2049
91577912,212.611,212.633,0.0000,-0.0175,0.0000,-0.0005,0.000,32.44,35.0,1,2049
91578873,212.633,212.633,0.0000,-0.0648,0.0000,-0.0005,0.000,32.44,35.0,1,2049
91580182,212.633,212.633,0.0000,-0.0038,0.0000,-0.0005,0.000,32.44,35.0,1,2049
91580852,212.633,212.611,0.0000,0.0862,0.0000,-0.0005,0.000,32.44,35.0,1,2049
91581850,212.611,212.611,0.0000,0.0145,0.0000,-0.0005,0.000,32.44,35.0,1,2049
91583215,212.611,212.611,0.0000,0.0893,0.0000,-0.0005,0.000,32.44,35.0,1,2049
91583851,212.611,212.611,0.0000,-0.0359,0.0000,-0.0005,0.000,32.44,35.0,1,2049
91585184,212.611,212.611,0.0000,0.0206,0.0000,-0.0005,0.000,32.44,35.0,1,2049
91585850,212.611,212.611,0.0000,-0.0084,0.0000,-0.0005,0.000,32.44,35.0,1,2049
91587211,212.611,212.611,0.0000,-0.1411,0.0000,-0.0005,0.000,32.44,35.0,1,2049
91587847,212.611,212.611,0.0000,-0.0298,0.0000,-0.0005,0.000,32.44,35.0,1,2049
91588933,212.611,212.611,0.0000,-0.0359,0.0000,-0.0005,0.000,32.44,35.0,1,2049
91590178,212.611,212.611,0.0000,-0.0053,0.0000,-0.0005,0.000,32.44,35.0,1,2049
91590735,212.611,212.611,0.0000,0.0389,0.0000,-0.0005,0.000,32.44,35.0,1,2049
91591872,212.611,212.611,0.0000,-0.0816,0.0000,-0.0005,0.000,32.44,35.0,1,2049
91592850,212.611,212.611,0.0000,0.0267,0.0000,-0.0005,0.000,32.44,35.0,1,2049
91593857,212.611,212.611,0.0000,0.1045,0.0000,-0.0005,0.000,32.44,35.0,1,2049
91595177,212.611,212.611,0.0000,-0.0633,0.0000,-0.0005,0.000,32.44,35.0,1,2049
91595731,212.611,212.611,0.0000,0.1900,0.0000,-0.0005,0.000,32.44,35.0,1,2049
91596940,212.611,212.611,0.0000,-0.0603,0.0000,-0.0005,0.000,32.44,35.0,1,2049
91597848,212.611,212.611,0.0000,0.0404,0.0000,-0.0005,0.000,32.44,35.0,1,2049
91598847,212.611,212.611,0.0000,0.0618,0.0000,-0.0005,0.000,32.44,35.0,1,2049
91600179,212.611,212.611,0.0000,0.0267,0.0000,-0.0005,0.000,32.44,35.0,1,2049
91600915,212.611,212.611,0.0000,-0.0618,0.0000,-0.0005,0.000,32.44,35.0,1,2049
91601863,212.611,212.611,0.0000,0.0771,0.0000,-0.0005,0.000,32.44,35.0,1,2049
91603189,212.611,212.611,0.0000,-0.0481,0.0000,-0.0005,0.000,32.44,35.0,1,2049
91603555,212.611,212.611,0.0000,0.0343,0.0000,-0.0005,0.000,32.44,35.0,1,2049
91604888,212.611,212.611,0.0000,-0.0038,0.0000,-0.0005,0.000,32.44,35.0,1,2049
91605866,212.611,212.611,0.0000,0.0374,0.0000,-0.0005,0.000,32.44,35.0,1,2049
91607190,212.611,212.633,0.0000,-0.0267,0.0000,-0.0005,0.000,32.44,35.0,1,2049
91607867,212.633,212.611,0.0000,-0.0389,0.0000,-0.0005,0.000,32.44,35.0,1,2049
91608864,212.611,212.611,0.0000,-0.0465,0.0000,-0.0005,0.000,32.44,35.0,1,2049
91610191,212.611,212.611,0.0000,0.0038,0.0000,-0.0005,0.000,32.44,35.0,1,2049
91610868,212.611,212.611,0.0000,0.0664,0.0000,-0.0005,0.000,32.44,35.0,1,2049
91611865,212.611,212.611,0.0000,-0.0053,0.0000,-0.0005,0.000,32.44,35.0,1,2049
91612865,212.611,212.611,0.0000,-0.0435,0.0000,-0.0005,0.000,32.44,35.0,1,2049
91613864,212.611,212.611,0.0000,-0.0771,0.0000,-0.0005,0.000,32.44,35.0,1,2049
91615192,212.611,212.611,0.0000,0.0710,0.0000,-0.0005,0.000,32.44,35.0,1,2049
91615867,212.611,212.611,0.0000,0.0923,0.0000,-0.0005,0.000,32.44,35.0,1,2049
91616864,212.611,212.611,0.0000,0.0069,0.0000,-0.0005,0.000,32.44,35.0,1,2049
91617864,212.611,212.633,0.0000,0.1076,0.0000,-0.0005,0.000,32.44,35.0,1,2049
91618861,212.633,212.611,0.0000,-0.0542,0.0000,-0.0005,0.000,32.44,35.0,1,2049
91620186,212.611,212.611,0.0000,-0.0664,0.0000,-0.0005,0.000,32.44,35.0,1,2049
91620860,212.611,212.633,0.0000,-0.0465,0.0000,-0.0005,0.000,32.44,35.0,1,2049
91621868,212.633,212.611,0.0000,-0.0374,0.0000,-0.0005,0.000,32.44,35.0,1,2049
91623161,212.611,212.611,0.0000,0.0175,0.0000,-0.0005,0.000,32.44,35.0,1,2049
91623848,212.611,212.611,0.0000,0.0282,0.0000,-0.0005,0.000,32.44,35.0,1,2049
91625174,212.611,212.611,0.0000,-0.0023,0.0000,-0.0005,0.000,32.44,35.0,1,2049
91625845,212.611,212.611,0.0000,-0.0587,0.0000,-0.0005,0.000,32.44,35.0,1,2049
91627190,212.611,212.611,0.0000,0.0710,0.0000,-0.0005,0.000,32.44,35.0,1,2049
91627867,212.611,212.633,0.0000,0.1091,0.0000,-0.0005,0.000,32.44,35.0,1,2049
91628859,212.633,212.611,0.0000,-0.0069,0.0000,-0.0005,0.000,32.44,35.0,1,2049
91630186,212.611,212.611,0.0000,-0.0435,0.0000,-0.0005,0.000,32.44,35.0,1,2049
91630864,212.611,212.611,0.0000,-0.0298,0.0000,-0.0005,0.000,32.44,35.0,1,2049
91631866,212.611,212.611,0.0000,0.0130,0.0000,-0.0005,0.000,32.44,35.0,1,2049
91632848,212.611,212.611,0.0000,-0.0847,0.0000,-0.0005,0.000,32.44,35.0,1,2049
91633904,212.611,212.611,0.0000,-0.0404,0.0000,-0.0005,0.000,32.44,35.0,1,2049
91635197,212.611,212.611,0.0000,0.0999,0.0000,-0.0005,0.000,32.44,35.0,1,2049
91635844,212.611,212.633,0.0000,-0.0114,0.0000,-0.0005,0.000,32.44,35.0,1,2049
91636850,212.633,212.611,0.0000,0.0175,0.0000,-0.0005,0.000,32.44,35.0,1,2049
91637848,212.611,212.611,0.0000,0.0145,0.0000,-0.0005,0.000,32.44,35.0,1,2049
91638884,212.611,212.611,0.0000,-0.0175,0.0000,-0.0005,0.000,32.44,35.0,1,2049
91640175,212.611,212.611,0.0000,-0.0038,0.0000,-0.0005,0.000,32.44,35.0,1,2049
91640850,212.611,212.611,0.0000,0.0481,0.0000,-0.0005,0.000,32.44,35.0,1,2049
91641848,212.611,212.611,0.0000,-0.1244,0.0000,-0.0005,0.000,32.44,35.0,1,2049
91643209,212.611,212.633,0.0000,0.0832,0.0000,-0.0005,0.000,32.44,35.0,1,2049
91643546,212.633,212.611,0.0000,0.0008,0.0000,-0.0005,0.000,32.44,35.0,1,2049
91644935,212.611,212.611,0.0000,0.0664,0.0000,-0.0005,0.000,32.44,35.0,1,2049
91645547,212.611,212.611,0.0000,-0.0130,0.0000,-0.0005,0.000,32.44,35.0,1,2049
91646968,212.611,212.611,0.0000,0.1259,0.0000,-0.0005,0.000,32.44,35.0,1,2049
91647845,212.611,212.611,0.0000,-0.1274,0.0000,-0.0005,0.000,32.44,35.0,1,2049
91648852,212.611,212.633,0.0000,0.0938,0.0000,-0.0005,0.000,32.44,35.0,1,2049
91650160,212.633,212.611,0.0000,-0.0832,0.0000,-0.0005,0.000,32.44,35.0,1,2049
91650919,212.611,212.611,0.0000,-0.0298,0.0000,-0.0005,0.000,32.44,35.0,1,2049
91651864,212.611,212.611,0.0000,-0.0084,0.0000,-0.0005,0.000,32.44,35.0,1,2049
91652867,212.611,212.611,0.0000,0.0435,0.0000,-0.0005,0.000,32.44,35.0,1,2049
91653864,212.611,212.611,0.0000,-0.0694,0.0000,-0.0005,0.000,32.44,35.0,1,2049
91655189,212.611,212.611,0.0000,-0.0999,0.0000,-0.0005,0.000,32.44,35.0,1,2049
91655867,212.611,212.633,0.0000,0.1045,0.0000,-0.0005,0.000,32.44,35.0,1,2049
91656863,212.633,212.611,0.0000,-0.0465,0.0000,-0.0005,0.000,32.44,35.0,1,2049
91657865,212.611,212.611,0.0000,0.0465,0.0000,-0.0005,0.000,32.44,35.0,1,2049
91658865,212.611,212.611,0.0000,-0.0648,0.0000,-0.0005,0.000,32.44,35.0,1,2049
91660189,212.611,212.633,0.0000,0.0603,0.0000,-0.0005,0.000,32.44,35.0,1,2049
91660868,212.633,212.611,0.0000,0.0130,0.0000,-0.0005,0.000,32.44,35.0,1,2049
91661864,212.611,212.611,0.0000,-0.0481,0.0000,-0.0005,0.000,32.44,35.0,1,2049
91663188,212.611,212.611,0.0000,0.0664,0.0000,-0.0005,0.000,32.44,35.0,1,2049
91663567,212.611,212.611,0.0000,-0.0237,0.0000,-0.0005,0.000,32.44,35.0,1,2049
91664883,212.611,212.611,0.0000,0.0694,0.0000,-0.0005,0.000,32.44,35.0,1,2049
91665866,212.611,212.611,0.0000,0.0755,0.0000,-0.0005,0.000,32.44,35.0,1,2049
91667189,212.611,212.611,0.0000,-0.0526,0.0000,-0.0005,0.000,32.44,35.0,1,2049
91667867,212.611,212.611,0.0000,-0.0603,0.0000,-0.0005,0.000,32.44,35.0,1,2049
91668865,212.611,212.611,0.0000,-0.0053,0.0000,-0.0005,0.000,32.44,35.0,1,2049
91670198,212.611,212.611,0.0000,0.0008,0.0000,-0.0005,0.000,32.44,35.0,1,2049
91670870,212.611,212.611,0.0000,-0.0206,0.0000,-0.0005,0.000,32.44,35.0,1,2049
91671870,212.611,212.611,0.0000,-0.0481,0.0000,-0.0005,0.000,32.44,35.0,1,2049
91672847,212.611,212.611,0.0000,0.0481,0.0000,-0.0005,0.000,32.44,35.0,1,2049
91673845,212.611,212.611,0.0000,-0.0587,0.0000,-0.0005,0.000,32.44,35.0,1,2049
91675176,212.611,212.633,0.0000,0.1198,0.0000,-0.0005,0.000,32.44,35.0,1,2049
91675867,212.633,212.611,0.0000,0.0725,0.0000,-0.0005,0.000,32.44,35.0,1,2049
91676862,212.611,212.611,0.0000,-0.1045,0.0000,-0.0005,0.000,32.44,35.0,1,2049
91677863,212.611,212.611,0.0000,-0.0053,0.0000,-0.0005,0.000,32.44,35.0,1,2049
91678861,212.611,212.611,0.0000,-0.0237,0.0000,-0.0005,0.000,32.44,35.0,1,2049
91680190,212.611,212.611,0.0000,-0.0587,0.0000,-0.0005,0.000,32.44,35.0,1,2049
91680849,212.611,212.633,0.0000,0.0999,0.0000,-0.0005,0.000,32.44,35.0,1,2049
91681920,212.633,212.633,0.0000,0.0511,0.0000,-0.0005,0.000,32.44,35.0,1,2049
91683196,212.633,212.611,0.0000,0.0557,0.0000,-0.0005,0.000,32.44,35.0,1,2049
91683543,212.611,212.611,0.0000,0.1030,0.0000,-0.0005,0.000,32.44,35.0,1,2049
91684873,212.611,212.611,0.0000,-0.0603,0.0000,-0.0005,0.000,32.44,35.0,1,2049
91685542,212.611,212.611,0.0000,0.0130,0.0000,-0.0005,0.000,32.44,35.0,1,2049
91686914,212.611,212.611,0.0000,0.0313,0.0000,-0.0005,0.000,32.44,35.0,1,2049
91687844,212.611,212.611,0.0000,-0.0328,0.0000,-0.0005,0.000,32.44,35.0,1,2049
91688849,212.611,212.611,0.0000,-0.1228,0.0000,-0.0005,0.000,32.44,35.0,1,2049
91690157,212.611,212.611,0.0000,0.1076,0.0000,-0.0005,0.000,32.44,35.0,1,2049
91690733,212.611,212.611,0.0000,0.0099,0.0000,-0.0005,0.000,32.44,35.0,1,2049
91691865,212.611,212.611,0.0000,-0.0999,0.0000,-0.0005,0.000,32.44,35.0,1,2049
91692845,212.611,212.611,0.0000,0.0145,0.0000,-0.0005,0.000,32.44,35.0,1,2049
91693932,212.611,212.611,0.0000,0.0435,0.0000,-0.0005,0.000,32.44,35.0,1,2049
91695178,212.611,212.611,0.0000,-0.1503,0.0000,-0.0005,0.000,32.44,35.0,1,2049
91695759,212.611,212.611,0.0000,0.0191,0.0000,-0.0005,0.000,32.44,35.0,1,2049
91696936,212.611,212.611,0.0000,-0.0175,0.0000,-0.0005,0.000,32.44,35.0,1,2049
91697846,212.611,212.611,0.0000,-0.0618,0.0000,-0.0005,0.000,32.44,35.0,1,2049
91698845,212.611,212.611,0.0000,-0.0755,0.0000,-0.0005,0.000,32.44,35.0,1,2049
91700162,212.611,212.611,0.0000,0.0542,0.0000,-0.0005,0.000,32.44,35.0,1,2049
91700919,212.611,212.611,0.0000,0.0847,0.0000,-0.0005,0.000,32.44,35.0,1,2049
91701863,212.611,212.611,0.0000,-0.0908,0.0000,-0.0005,0.000,32.44,35.0,1,2049
91703190,212.611,212.633,0.0000,0.0877,0.0000,-0.0005,0.000,32.44,35.0,1,2049
91703567,212.633,212.611,0.0000,-0.0252,0.0000,-0.0005,0.000,32.44,35.0,1,2049
91704886,212.611,212.611,0.0000,0.0191,0.0000,-0.0005,0.000,32.44,35.0,1,2049
91705869,212.611,212.611,0.0000,-0.0328,0.0000,-0.0005,0.000,32.44,35.0,1,2049
91707190,212.611,212.611,0.0000,-0.1915,0.0000,-0.0005,0.000,32.44,35.0,1,2049
91707869,212.611,212.633,0.0000,0.1427,0.0000,-0.0005,0.000,32.44,35.0,1,2049
91708863,212.633,212.611,0.0000,-0.0008,0.0000,-0.0005,0.000,32.44,35.0,1,2049
91710189,212.611,212.611,0.0000,-0.0191,0.0000,-0.0005,0.000,32.44,35.0,1,2049
91710866,212.611,212.611,0.0000,0.0359,0.0000,-0.0005,0.000,32.44,35.0,1,2049
91711864,212.611,212.611,0.0000,-0.0084,0.0000,-0.0005,0.000,32.44,35.0,1,2049
91712867,212.611,212.611,0.0000,0.0252,0.0000,-0.0005,0.000,32.44,35.0,1,2049
91713864,212.611,212.611,0.0000,0.0267,0.0000,-0.0005,0.000,32.44,35.0,1,2049
91715190,212.611,212.611,0.0000,-0.1045,0.0000,-0.0005,0.000,32.44,35.0,1,2049
91715868,212.611,212.611,0.0000,-0.0526,0.0000,-0.0005,0.000,32.44,35.0,1,2049
91716866,212.611,212.633,0.0000,0.0557,0.0000,-0.0005,0.000,32.44,35.0,1,2049
91717864,212.633,212.633,0.0000,0.0496,0.0000,-0.0005,0.000,32.44,35.0,1,2049
91718864,212.633,212.633,0.0000,0.0389,0.0000,-0.0005,0.000,32.44,35.0,1,2049
91720188,212.633,212.611,0.0000,-0.0053,0.0000,-0.0005,0.000,32.44,35.0,1,2049
91720855,212.611,212.611,0.0000,0.0862,0.0000,-0.0005,0.000,32.44,35.0,1,2049
91721868,212.611,212.611,0.0000,-0.0252,0.0000,-0.0005,0.000,32.44,35.0,1,2049
91723164,212.611,212.611,0.0000,0.0420,0.0000,-0.0005,0.000,32.44,35.0,1,2049
91723542,212.611,212.611,0.0000,-0.0099,0.0000,-0.0005,0.000,32.44,35.0,1,2049
91724861,212.611,212.611,0.0000,-0.0404,0.0000,-0.0005,0.000,32.44,35.0,1,2049
91725572,212.611,212.611,0.0000,0.0679,0.0000,-0.0005,0.000,32.44,35.0,1,2049
91726886,212.611,212.633,0.0000,0.0618,0.0000,-0.0005,0.000,32.44,35.0,1,2049
91727864,212.633,212.611,0.0000,0.0847,0.0000,-0.0005,0.000,32.44,35.0,1,2049
